protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P01112ups|RASH_HUMAN_UPS	179525552.31169584	187584568.65118524	175519991.85418496	356473019.4255712	345040655.6927293	360102473.24933445	0	1.2257718262544066e-05	-0.968221204848325	True	0.0003225806451612903	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P16083ups|NQO2_HUMAN_UPS	207434127.23771495	215171037.1424238	205204388.83458373	432206183.5863377	422153470.5285789	415912948.3967405	0	1.3892339432781465e-05	-1.0167392475479486	True	0.0003473945409429281	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P69905ups|HBA_HUMAN_UPS	190196934.2169546	194407646.69246385	185040101.76620784	393540525.9043263	379987584.709336	393592916.3106959	0	1.9750333345218584e-05	-1.0348199517065295	True	0.00037220843672456576	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P01579ups|IFNG_HUMAN_UPS	191095827.95699865	185913788.0932209	183135973.5258444	342611492.4172177	352899978.7844943	340130645.1227445	0	2.6110579288284533e-05	-0.886651784045652	False	0.0003970223325062035	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P63279ups|UBC9_HUMAN_UPS	96851656.7158603	103102962.15052624	99846765.37448102	181527003.6053376	179097530.42153803	178499828.9528922	0	3.783660922847975e-05	-0.8466110617940485	False	0.00042183622828784124	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P08758ups|ANXA5_HUMAN_UPS	335031325.97441125	355425797.9671524	330594177.5598209	693052160.7004147	667640510.5053099	655767911.5040514	0	4.022090360228555e-05	-0.9817698500375525	False	0.0004466501240694789	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P01344ups|IGF2_HUMAN_UPS	40563599.74782863	43921127.89548265	42585522.3641448	84137270.31959672	80983700.45286134	79551742.75273545	0	4.200442709177722e-05	-0.9452269150105149	False	0.0004714640198511167	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P02144ups|MYG_HUMAN_UPS	308565849.35245734	317738363.761937	334897441.07022274	622103880.6150357	643635219.3137046	606986229.0419914	0	4.314258104789168e-05	-0.962228279848309	False	0.0004962779156327543	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P08263ups|GSTA1_HUMAN_UPS	391936293.0536133	437738599.5951852	412612579.9327388	853056994.3581643	863713562.6419011	836990787.9659784	0	5.4459959469389466e-05	-1.0396246478227333	False	0.0005210918114143921	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P0A9F6	1571988.7274287164	1540331.8187589182	1512850.9848265154	1128132.4297357358	1144552.9921395918	1092280.8324248202	0	5.719565307848895e-05	0.458914834220203	False	0.0005459057071960298	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	0.5
P05413ups|FABPH_HUMAN_UPS	241362759.88393423	241939620.9906304	256263108.6454768	487741192.6465392	494481714.89421374	489541355.658084	0	6.003325184944188e-05	-0.9927967985185299	False	0.0005707196029776676	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P09211ups|GSTP1_HUMAN_UPS	118748722.52443305	124417599.45798638	115388026.19218393	232732073.62518623	236597074.52580163	234958211.3830379	0	7.862939548542176e-05	-0.9739723764331801	False	0.0005955334987593053	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P15559ups|NQO1_HUMAN_UPS	184384588.8897205	185433748.018473	183032942.40170303	370804568.8620665	379989686.5888977	374559051.99335617	0	7.992603505421107e-05	-1.0254146670688193	False	0.0006203473945409429	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P99999ups|CYC_HUMAN_UPS	94302756.21234018	88055799.16019462	96150280.90701284	191376523.91162533	205109597.8450453	197276059.48921475	0	9.45839289768025e-05	-1.092162105214232	False	0.0006451612903225806	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P02768ups|ALBU_HUMAN_UPS	1083673692.092906	1000114973.963848	1057751728.7779669	2161236195.687933	2189149806.386928	2300799458.4890456	0	0.00010314696551388109	-1.082139368565761	False	0.0006699751861042184	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P02741ups|CRP_HUMAN_UPS	33142778.842039723	33973977.54002776	36045924.31342321	66116389.43193146	70835308.87475754	69297085.44424011	0	0.00011435474602835175	-0.9994644444683894	False	0.0006947890818858562	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P01008ups|ANT3_HUMAN_UPS	405364269.4553718	432566905.3414677	430790013.3783865	802186406.8562218	813088208.0637726	804630703.957115	0	0.00011485180651370095	-0.9315755417600253	False	0.0007196029776674939	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P63165ups|SUMO1_HUMAN_UPS	208890400.49179572	202267487.79433453	203929822.2673303	376693331.5007634	390197112.4653674	391653230.5225854	0	0.00012098642265887124	-0.9134483752744222	False	0.0007444168734491315	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P00709ups|LALBA_HUMAN_UPS	43095659.79494459	38185493.62622734	45972867.11255959	84040757.7249789	85977380.89456296	92001829.02492972	0	0.00017230204521523308	-1.0419655204767047	False	0.0007692307692307692	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P68871ups|HBB_HUMAN_UPS	215776634.16480225	234856701.1881226	221462693.1517397	479109816.8026293	464030297.66771615	443957729.8214342	0	0.0001953765720157589	-1.0453302734299548	False	0.000794044665012407	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
O76070ups|SYUG_HUMAN_UPS	445250482.5093518	450773727.70319736	448865111.5836445	835803328.0177298	862595169.4202179	848800319.1609758	0	0.00022019940642577923	-0.9214241202313471	False	0.0008188585607940448	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P02788ups|TRFL_HUMAN_UPS	689353741.7486587	694171304.8575311	686455127.1967072	1334705014.2997572	1366881716.546297	1375485913.5109937	0	0.0002303476903854476	-0.9779167129604326	False	0.0008436724565756825	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P0AB96	4281368.150383943	4058569.036578058	4396609.915446062	130181.46458299134	114822.41378291004	195804.46481236588	3	0.00029423665976551795	4.852678873469173	False	0.0008684863523573201	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	0.5
P01133ups|EGF_HUMAN_UPS	33827651.42864078	29727427.50816875	28309014.097761866	61742006.03173402	63510048.297635324	57208800.3027904	0	0.00029515676351533947	-0.9900140098366299	False	0.0008933002481389578	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P62937ups|PPIA_HUMAN_UPS	218471158.8834237	231840684.81624255	204374637.2497771	410844329.8541087	420335262.0861597	410826893.1960154	0	0.0004283254214170819	-0.9237966134190607	False	0.0009181141439205955	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P33570	65089235.11368661	65252317.94325796	64597359.37936172	60775851.714642204	61719738.97269978	61115107.20541151	0	0.000628902328989941	0.0863719823547216	False	0.0009429280397022334	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	0.5
P00915ups|CAH1_HUMAN_UPS	280638735.3162954	292393101.8664154	294553016.1064523	548636848.5396506	590727649.1767395	561127425.8433756	0	0.000750467769301422	-0.970875382937639	False	0.0009677419354838711	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P00167ups|CYB5_HUMAN_UPS	192686214.90926123	192956835.14407977	185810951.91479173	380263882.31464607	355708987.1786895	379550235.014173	0	0.0009695868897434474	-0.9650111133113702	False	0.0009925558312655087	True	True	Human	True	False	False	True	diann231	directlfq	min	0.5
P62988ups|UBIQ_HUMAN_UPS	27570549.124005318	27870711.08715992	24622803.087855544	49591583.94548878	50365563.12912765	50412422.20976032	0	0.0011069719580086128	-0.9092858939417882	False	0.0010173697270471466	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P10636-8ups|TAU_HUMAN_UPS	288587854.55734986	312300808.7403918	299393511.4978605	613731083.4985187	633589477.656088	573584176.7720762	0	0.0011273430274500605	-1.0162062882512708	False	0.0010421836228287841	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P41159ups|LEP_HUMAN_UPS	154055511.1918436	131303115.1817374	142114899.64098418	292222470.7052649	288689182.0984869	294235724.1693774	0	0.0011439768487922508	-1.0336909159962777	False	0.0010669975186104218	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0A972	4179576087.8670006	4227083730.169991	4101177081.622966	3603716909.2543135	3619347434.1340113	3661219798.462553	0	0.0012046517794301406	0.2005857872136368	False	0.0010918114143920596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A763	249166702.9193113	249051281.33481365	255409747.31349692	227709903.3765121	232122219.53099552	227162864.72579277	0	0.0014860141773481994	0.1335524803336617	False	0.0011166253101736973	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P67603	57407894.75581592	59733674.99103406	58721724.53905701	47595964.19073392	46832241.52198751	47400439.69523735	0	0.0015276962007801252	0.3103054528617623	False	0.0011414392059553352	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A698	109304974.67520522	108808211.70087682	109318654.5009164	115336958.11382648	114872125.76471156	113998440.16596584	0	0.0015792742900806339	-0.0720840111556626	False	0.0011662531017369727	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A898	48721613.01700967	50244015.04527434	49337021.26378353	42701504.80595978	42470625.2698257	40493749.08356297	0	0.0017205753114754418	0.23895138889035789	False	0.0011910669975186106	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P61626ups|LYSC_HUMAN_UPS	78027893.24705489	74398835.5158761	98207669.13484056	218519635.9965215	186210364.14120093	184426358.11294112	0	0.0019043785338839438	-1.2330661382054178	False	0.0012158808933002481	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0A6L4	86528.91406249994	107235.62765544336	64128.48857249768	2571363.5301337773	3016402.802067454	2804640.96265395	3	0.0020663015275111736	-5.0242400064604045	False	0.0012406947890818859	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P64534	60091419.273467146	60752826.8436176	59300868.46713246	55854030.61778007	56776084.51673276	55654194.6393849	0	0.0021813947489172105	0.09825885614297722	False	0.0012655086848635238	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P52613	599943.7499999994	465298.9881707152	544876.9139297866	130181.46458299134	114822.41378291004	195804.46481236588	3	0.002188918950275561	1.8689444675089002	False	0.0012903225806451613	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9W0	7821347.476379737	8254710.760225282	9191032.67330836	130181.46458299134	114822.41378291004	195804.46481236588	3	0.0023021973500103156	5.840964230952491	False	0.0013151364764267992	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75856	13994046.999999989	11965342.111338794	13862189.120703258	130181.46458299134	114822.41378291004	195804.46481236588	3	0.0024535180999692204	6.497255059646084	False	0.0013399503722084367	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76503	86528.91406249994	107235.62765544336	64128.48857249768	2300840.9180424595	2217141.189305404	1936509.5548595812	3	0.0025554584577493055	-4.645458788270214	False	0.0013647642679900744	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75863	33447925.45590177	33752026.696109466	34221615.47726714	30580601.24320475	30714962.722391862	30826166.559961192	0	0.002745509575407193	0.13875106098291226	False	0.0013895781637717124	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEG6	122312762.0478324	127512269.8740716	118125536.37701508	92605040.32958636	89773060.90248933	89008879.48247993	0	0.0028432729452602273	0.43916045105140733	False	0.0014143920595533499	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ACE7	254128158.82473624	260604619.2671359	257247561.01887476	272028208.69924235	273132826.9507014	277966499.5235162	0	0.002851302484742749	-0.09255187354439624	False	0.0014392059553349878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P24215	13983851.712195294	14497967.75588335	14078739.12926156	12147411.49215312	12821280.97814904	12307992.856096342	0	0.0029521907154340184	0.19124350593443837	False	0.0014640198511166253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6K6	1016199195.6205622	1030649123.7978368	1010183230.7786024	946089057.541246	938274925.1264428	965273695.864478	0	0.0030348322470564655	0.1013529443770317	False	0.001488833746898263	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P21156	33421677.249958277	36924088.18736394	34548883.272273675	27368816.144330464	26640372.73596054	24089686.651353084	0	0.0033918737448197533	0.42556739777608416	False	0.001513647642679901	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P02753ups|RETBP_HUMAN_UPS	21052356.834878597	18830717.45004548	18874417.21720796	33451355.191556536	37530462.18775571	32660120.718155745	0	0.0034173605499727656	-0.8187631889667227	False	0.0015384615384615385	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P76340	2309049.9323546253	2654234.4730306654	2150449.5730937845	130181.46458299134	114822.41378291004	195804.46481236588	3	0.0036403430922422597	4.012383589964942	False	0.0015632754342431764	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76339	86528.91406249994	107235.62765544336	64128.48857249768	2682242.323269974	3131070.879887731	2586836.28848214	3	0.0036457904029220277	-5.025570313672137	False	0.001588089330024814	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P10378	1926161.7550095664	1851541.920992633	1714222.3956068754	2402799.953782576	2403380.614708204	2288286.4708682	0	0.003661729841314134	-0.3693821030839635	False	0.0016129032258064516	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7H6	15001011.558553316	18591273.072972137	17877705.228579585	130181.46458299134	114822.41378291004	195804.46481236588	3	0.004120404026138619	6.867436158047223	False	0.0016377171215880895	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9P0	2115114484.582084	2139181744.4431443	2108565088.5587249	2011658305.9360168	1980504641.97594	1954790309.890814	0	0.004362426613744619	0.09752494113695093	False	0.001662531017369727	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
Q15843ups|NEDD8_HUMAN_UPS	146066529.3840618	140524468.11775497	145013224.1312525	257213440.24598736	291128265.62441856	274755895.3229062	0	0.004568306010631183	-0.9313545362830421	False	0.001687344913151365	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0AE74	22860748.851424072	22493174.762636986	19802156.28237346	30715875.031405192	27626590.39697473	30275486.038034976	0	0.004582063974099621	-0.44369917021034333	False	0.0017121588089330025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P61769ups|B2MG_HUMAN_UPS	19400836.31564463	17173130.572894845	20035019.888269685	36918310.310625896	44572589.75148901	41820049.64143264	0	0.0047210864928081	-1.1231979063943394	False	0.0017369727047146402	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0A8Y3	40921423.476556055	40492100.08463322	40794750.01285066	44263417.99374418	45465272.80896723	44364140.48708354	0	0.005205746431650596	-0.13389015188120126	False	0.0017617866004962781	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AC59	215785454.9218116	223490641.56943548	216555917.22669	201166061.3651562	197885258.27794328	196877264.6398547	0	0.005292940458156345	0.13818687766549764	False	0.0017866004962779156	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8M6	176611579.2478035	159604470.59705034	161935701.99305046	132804319.06242184	114060372.4554284	126334851.94503918	0	0.0055475827015170195	0.4166380757267945	False	0.0018114143920595536	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9Q1	943812375.6379644	971397204.0613172	956885706.0829016	900168964.6755986	909178333.0356663	882932014.8701347	0	0.005673623846807486	0.0932755221669115	False	0.001836228287841191	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ACF4	989041576.2263756	984926681.5432886	981914782.963552	1058159655.4017411	1077855911.9999487	1086141970.5594127	0	0.006071399997960085	-0.12443784649662902	False	0.0018610421836228288	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P13482	3985759.771411402	5171900.69083516	4347412.882961952	130181.46458299134	114822.41378291004	195804.46481236588	3	0.006227971223705451	4.9372061347769485	False	0.0018858560794044667	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AE52	555263336.8723708	540220797.6649832	542082948.9079267	582977195.1462648	589785971.5154124	585434223.759698	0	0.006367584451712487	-0.10254304066518441	False	0.0019106699751861042	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEF0	2509105.2590981605	2897074.465606197	3309557.684771057	130181.46458299134	114822.41378291004	195804.46481236588	3	0.006458595006879968	4.305399295965829	False	0.0019354838709677422	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AA04	1139331303.7812011	1103648676.1588583	1150253089.246987	741976947.3429033	766603134.2821797	621439311.6711271	0	0.006809258943406713	0.6717939611857459	False	0.00196029776674938	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P52697	800346010.2441821	803053732.9641981	799241707.8173531	859463063.028713	844878669.3562766	861308487.4323537	0	0.006898841818231707	-0.09470312888357776	False	0.0019851116625310174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P23847	2776351.9006837658	3419910.798655356	3688612.444500256	130181.46458299134	114822.41378291004	195804.46481236588	3	0.0069377135894446405	4.486999308179243	False	0.002009925558312655	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P27303	47892640.11337277	47329209.40233358	46679769.223520175	44324855.43181832	45229428.84353172	43798895.98512188	0	0.006946768405662457	0.08963881572773866	False	0.0020347394540942932	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AA10	3800324931.589936	3675073625.183901	3717333944.215888	3532242246.6739798	3484360485.6575565	3414342572.492047	0	0.007314883723369776	0.10169237885297636	False	0.0020595533498759307	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P51025	22226423.18116821	21511476.295287	20370827.48778941	12801105.684066229	15001480.853190286	16043475.944921903	0	0.0074120953596143865	0.5480734709411319	False	0.0020843672456575682	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A825	1157007911.9495342	1191280768.809144	1179655468.6999075	1109880705.228655	1062720693.4870698	1077419515.717801	0	0.00746333849406204	0.11837871975381745	False	0.002109181141439206	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFZ3	125530562.9850593	123797996.02611244	125246892.8889119	131020882.11806913	134827912.98034197	133368011.75210038	0	0.0077416799422653695	-0.09191610426212699	False	0.0021339950372208437	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A799	12821188923.242344	12881833478.717428	12513202535.739729	12041439485.75408	12032237033.721378	11667536250.31244	0	0.00808024092282618	0.09659668484058594	False	0.0021588089330024816	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6S7	113245921.18274732	113076582.7752862	117382418.09512123	121691738.27601834	126426787.25945292	126223192.42202444	0	0.008312990934337301	-0.12318532412126006	False	0.002183622828784119	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P23894	26024440.09283642	27261792.558232676	27276409.90570629	29482319.76746123	31330341.02175797	30110203.181818377	0	0.008569427139806483	-0.17453212184505548	False	0.002208436724565757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9L5	73698251.74577846	73679961.76091866	75311288.60902503	77076181.18127497	77481227.40175378	78764970.05500343	0	0.008903684888492585	-0.06729113796470412	False	0.0022332506203473945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P09373	26230274753.31157	26682998977.62882	26349315608.257404	25664641824.8038	25471141913.65257	25419730890.20858	0	0.009073193484506206	0.05013379273165476	False	0.002258064516129032	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6S0	20753888.341390397	21711673.7306714	21477114.194719877	23962908.41213598	24103984.75359077	22912467.581312265	0	0.009158157991232112	-0.15062045311871128	False	0.0022828784119106704	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P23839	127219893.7625798	124207620.85813063	123919004.71019436	111959205.87807848	116950341.06143698	111148775.29624836	0	0.009302409369190344	0.14244090537855278	False	0.002307692307692308	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AAB6	519085296.5749817	496207115.008088	511303768.2186354	474196090.26814014	458195426.6912295	471645485.672616	0	0.009963347144609403	0.12073752861781885	False	0.0023325062034739454	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P16456	160179009.2834556	166485160.53841233	167702323.05701524	179467655.51363057	175536756.89541793	182170921.43246496	0	0.009996910389918881	-0.1198120965149711	False	0.0023573200992555833	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ABN9	32922390.163724687	34764941.24866144	33976520.93595462	37685257.610345244	37446534.666201405	36661420.69907749	0	0.01004808043120066	-0.1370257990921778	False	0.0023821339950372213	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P63883	13061203.77316763	12317710.280789835	12688272.98349904	13715529.091292933	14461490.867630066	14045748.820105735	0	0.010410087478761019	-0.1494732208780147	False	0.0024069478908188588	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AF03	109463229.3581144	107707756.57570462	112562352.21174756	117728818.19650412	124066027.2566102	122882479.6751564	0	0.010503813785269829	-0.14532073864704143	False	0.0024317617866004963	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9W6	70049316.38675527	71393371.47284475	69196754.49396248	65259851.142841935	66556466.88708614	63627413.29630256	0	0.0105494881977899	0.10802229483029625	False	0.002456575682382134	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AD96	987766.0282646456	724111.6254253925	1024153.0880614514	130181.46458299134	114822.41378291004	195804.46481236588	3	0.010875399837061732	2.6338610051183937	False	0.0024813895781637717	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P08191	17492044.07944617	16450303.360294305	17987304.559053715	19345371.145662226	20387866.608215675	20925470.496183816	0	0.010935533789463289	-0.2241562181712061	False	0.0025062034739454096	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P38038	124775332.21613029	125259887.98342995	128740958.4381808	131700279.22021812	135552253.22547507	135650245.90373406	0	0.011202600826421315	-0.08908615202271872	False	0.0025310173697270476	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFM2	50418135.22730479	46192252.375998594	48026597.20574399	38200639.64521293	30961848.79249792	36063781.07201995	0	0.011245283709433349	0.45894159259719436	False	0.002555831265508685	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADY7	1446055624.0027752	1485547197.887277	1521036683.168123	1376566652.2304814	1370521048.2607973	1325003747.960261	0	0.011270708527192022	0.12889085201289832	False	0.0025806451612903226	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7I4	235691439.07273072	218573591.97325364	229326869.784474	200057801.51639464	200282362.41983977	191753936.87514424	0	0.011447637198861643	0.20730882423853428	False	0.0026054590570719605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A917	859924699.06658	848930451.8683151	829673672.5398206	792396607.8291554	808065385.6464669	784984116.5693446	0	0.011859873117334567	0.0897335465389598	False	0.0026302729528535984	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A8T1	50347640.69064207	50348210.4210447	47509247.50739012	55882617.66549207	55743694.35280262	53301970.15843326	0	0.011981229406083984	-0.15424373499282418	False	0.002655086848635236	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AGG8	150583112.77998325	152284541.3167054	154602025.39502454	145891421.24183118	146596471.19109374	142495395.93594185	0	0.012273827801993646	0.07271615147548974	False	0.0026799007444168734	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
