protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P63279ups|UBC9_HUMAN_UPS	149432.44666087345	138047.23437500003	164592.61626007524	178216787.33669233	163429194.57736266	167759741.54352152	3	0.0006686710808849731	-10.13804594092193	False	0.0014018691588785048	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0A8W8	519138525.2798146	511499243.7962345	509992379.5183572	552307190.2288848	557876710.5311737	564677405.5681897	0	0.0007780380229796751	-0.12052106950646982	False	0.0014264633546483031	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS	149432.44666087345	138047.23437500003	164592.61626007524	46436477.47513228	47299934.48195426	43036790.92204634	3	0.0008187153590171244	-8.241016371400567	False	0.0014510575504181015	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0AAU2	149432.44666087345	138047.23437500003	164592.61626007524	2023502.1614538727	2127382.00568248	2247900.6923856926	3	0.0009278414728232697	-3.823172542762293	False	0.0014756517461878996	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS	149432.44666087345	138047.23437500003	164592.61626007524	81933000.20466286	74592022.7838997	74023450.32589298	3	0.0011008799100433399	-8.994300884030128	False	0.0015002459419576981	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0A9S5	343231107.4192813	330460517.67912537	332916059.826375	388324515.6139863	391337020.763341	394995398.1950752	0	0.0011684385315179889	-0.22273795356881784	False	0.0015248401377274963	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P76344	867722.2017219953	921532.8634035608	1027663.5586649416	93841.55183863256	148015.85520833576	99612.2046666981	3	0.0012268804694931025	3.0442887871126416	False	0.0015494343334972948	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0AAP3	26005571.40573971	26620700.013051543	28464420.26948527	36181075.2654388	34630052.82154544	35911387.975364275	0	0.001304522557858255	-0.39625636096508077	False	0.0015740285292670931	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P09831	137825672.5228159	137422118.4475694	136355880.09856397	143933664.79542297	143268990.66791922	143727423.93703327	0	0.0013290728306046607	-0.06619795408508874	False	0.0015986227250368913	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P41052	12464250.10042279	14086601.432259962	13570537.138455292	4130110.58285223	3734881.4848988	4150524.0627092975	0	0.0013779631636763078	1.7394729197618886	False	0.0016232169208066898	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS	149432.44666087345	138047.23437500003	164592.61626007524	31212778.89904751	34874825.188051924	35038036.43512095	3	0.001381402607702649	-7.805379612341228	False	0.001647811116576488	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0A725	2601812.2591505656	2546893.85675348	3248054.088999379	7131405.444706284	8454357.594639834	8290086.393942273	0	0.0014712071361772017	-1.5076473681794194	False	0.0016724053123462865	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS	149432.44666087345	138047.23437500003	164592.61626007524	65704521.09255459	67461731.59238848	59331799.09465268	3	0.0014850287063334021	-8.734074616492348	False	0.0016969995081160846	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P75856	20512055.185522817	21895701.999999985	19124360.065767832	93841.55183863256	148015.85520833576	99612.2046666981	3	0.0015282654049074672	7.493438629719358	False	0.001721593703885883	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P09833	21798261.56030765	24046468.56147385	25141919.96206219	93841.55183863256	148015.85520833576	99612.2046666981	3	0.0017372990410410576	7.69964672831279	False	0.0017461878996556813	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P33012	435363.152493241	344483.87500000006	388850.3732335948	93841.55183863256	148015.85520833576	99612.2046666981	3	0.0017642647345095983	1.7750723353618505	False	0.0017707820954254796	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0A7H6	17359984.919670034	15626596.000000007	15106811.712365244	93841.55183863256	148015.85520833576	99612.2046666981	3	0.0018158518248093968	7.13793769603948	False	0.0017953762911952782	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67662	1715293.5787786187	2020662.1309583767	1895959.998464876	93841.55183863256	148015.85520833576	99612.2046666981	3	0.0018496215207701684	4.0437966415151125	False	0.0018199704869650763	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS	149432.44666087345	138047.23437500003	164592.61626007524	67642720.9948437	77978886.50577705	76219054.43180811	3	0.0018664851776044877	-8.938754597972512	False	0.0018445646827348746	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0A7T3	1880322843.7028008	1920691589.704337	1913789981.120076	1760799407.750428	1781003396.0855577	1759876167.2407382	0	0.0019966337055759105	0.10825480965444043	False	0.001869158878504673	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02942	94010623.23672023	91075280.80609256	92904988.11880064	102148794.09647396	103216940.87241246	105990505.00927845	0	0.00200569321146514	-0.16352857637568274	False	0.0018937530742744713	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77295	149432.44666087345	138047.23437500003	164592.61626007524	1368599.9776732144	1599080.6618209984	1482280.7639249405	3	0.002221827004526032	-3.2991674049296944	False	0.0019183472700442696	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P38489	325707769.103656	326218351.474092	323470797.6300648	333679483.0576063	336454172.9235303	337490587.0340259	0	0.0022279520828320065	-0.04689641897705433	False	0.001942941465814068	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0R7	45097000.9425768	45518962.90450277	44234471.76816477	49455731.05595775	48063608.946003966	48679831.94752076	0	0.0024138704860365095	-0.11657495809869128	False	0.001967535661583866	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37636	122509591.56165317	122900682.760187	121480973.27063064	116623132.2292108	114873386.25900663	116958645.05687718	0	0.002459735255594169	0.07437945520772686	False	0.0019921298573536647	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG96	9186271.587696888	8769635.386863807	8879964.19829307	7624047.08134194	7864779.252992642	7671589.050913223	0	0.002558565327678413	0.2125015945846229	False	0.002016724053123463	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07014	54842768.55114467	55775858.70973218	53806225.11985128	48737064.90713	50142096.71313395	50196258.25838806	0	0.0025924574484280307	0.14138597484003632	False	0.0020413182488932613	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37052	2219434.0820112247	2512107.75	2107966.619397738	93841.55183863256	148015.85520833576	99612.2046666981	3	0.002625279301710132	4.324063543713042	False	0.0020659124446630595	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39265	1575717.7249254223	1590831.188317048	1392298.1404317447	2199077.304281391	1985274.157593126	2147649.787303815	0	0.0028613570916593877	-0.4739925315471754	False	0.002090506640432858	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25397	37925674.98742119	40044184.55755054	38682037.16477172	45144822.6595575	45468989.54903829	44340649.29514733	0	0.0029332645462443797	-0.21026290700641642	False	0.002115100836202656	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADA1	23392350.994327217	21910293.71819217	21365399.14968752	17996740.078987263	16594317.116922468	16217457.858091256	0	0.0030029661031932384	0.39192509687342586	False	0.0021396950319724547	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD57	8860450.974086236	8465053.936966974	8281581.558812824	7231225.64225602	6657620.678763862	6590063.655789666	0	0.003315433617920803	0.3224041873207779	False	0.002164289227742253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05719	28154475.414496068	27140919.09907749	28924248.06598735	24094661.966522057	23535114.45313547	22167028.39525092	0	0.0034902540869511207	0.2709957591588363	False	0.0021888834235120514	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33225	12598175.450462203	13004189.999999994	12741329.407450153	10701879.948230868	10478458.180689497	9874621.149423309	0	0.0035536136813751826	0.30416568802362215	False	0.0022134776192818495	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABA6	709605863.1625497	697009019.1874815	699938931.3655667	767179697.5202801	784199639.2062382	794849670.421046	0	0.0035756145666046004	-0.15545906537204376	False	0.0022380718150516476	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75957	28067287.69506319	29006294.045369755	27426784.17039117	32768088.759436958	33212102.17764787	33392805.717621904	0	0.0035882052053828996	-0.23389628236165827	False	0.0022626660108214466	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9A9	334864098.0474082	340096776.36440307	349094607.39142793	391175306.0375903	387192693.3681552	373901871.7469008	0	0.0036075827239273805	-0.17018476696159393	False	0.0022872602065912447	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33643	50995759.22999466	53397256.7448286	56731855.011978015	39943194.302240215	37978297.38298273	42026370.07087281	0	0.003676120951952391	0.42577176367940794	False	0.002311854402361043	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9P4	385228117.4042901	383083209.5387607	374515893.2292144	413095231.9687341	412725764.47015655	402471738.8148225	0	0.004020658579864592	-0.10404713048446818	False	0.002336448598130841	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACC1	149432.44666087345	138047.23437500003	164592.61626007524	2171453.056378285	2450842.494888073	1992750.8044170816	3	0.004082966560272554	-3.87112584834775	False	0.00236104279390064	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABP8	1260123420.3172095	1235883267.6246102	1246482571.1854727	1297305227.047763	1299908971.8008509	1313163052.4225175	0	0.004134131175818313	-0.063309621592585	False	0.002385636989670438	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69222	408677756.9362832	393682131.65682113	386036930.85000354	314150944.2444449	315505296.657172	320432673.59313506	0	0.004228088401257748	0.3228822090119915	False	0.002410231185440236	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABM9	3848899.526614328	3184346.7614349816	3963314.054004476	93841.55183863256	148015.85520833576	99612.2046666981	3	0.0044796656825083735	5.009151322783507	False	0.0024348253812100347	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7M6	977159858.9795845	913898020.4462212	929998618.3663148	1095280483.690128	1055305625.1015992	1106412910.4076831	0	0.0045855372311552	-0.2073077259672107	False	0.002459419576979833	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADQ7	41213472.15504872	40635907.68452844	43328705.31309105	47066649.35691077	49968966.703698464	48223851.426036514	0	0.004709458821170766	-0.2146501836599674	False	0.0024840137727496314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD59	52480208.27548213	48916146.11193	46810704.81186127	62955630.7015192	60167678.58473981	63626361.39028862	0	0.004873867189778307	-0.33349153310839363	False	0.0025086079685194295	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04805	884774824.956336	866570768.2633581	865549822.9262117	928974720.9940076	933231441.3776288	957579916.0167629	0	0.004876656305963796	-0.10772944902744623	False	0.002533202164289228	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACI0	73137919.03442216	71867991.82360986	70639616.27603744	76711679.78285836	79457302.40291308	77791020.60206614	0	0.004911948547792537	-0.11760011902142317	False	0.002557796360059026	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P26646	116394580.38830516	110533901.54671028	113316844.40239362	128079028.68255624	126870991.11635688	123412529.81414656	0	0.004930694622247609	-0.15319395277076212	False	0.0025823905558288243	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
