protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AG55	5449535130.015098	5494438266.361833	5436550938.550228	5027551810.587501	4956284546.356415	5024982692.968779	0	0.00015840526818381562	0.12617107311212794	False	0.0007352941176470588	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P02741ups|CRP_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	74336587.06800362	71726456.86174747	71142975.9229606	3	0.00018456109383477732	-8.912397520192101	False	0.0007598039215686275	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	370140313.7327297	352897735.1006314	364322922.4449319	3	0.00019534167808255002	-11.236092478596781	False	0.0007843137254901962	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P14497	144268.2620184846	159304.8945739293	147215.3873970595	2762688.926746578	2643986.7704844093	2643744.945471868	3	0.00020516553428343481	-4.158541409994974	False	0.0008088235294117648	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P01579ups|IFNG_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	351541102.4573338	336233308.7142098	352622901.56612146	3	0.00023298273598701283	-11.172396105204038	False	0.0008333333333333334	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P06732ups|KCRM_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	849599368.3119953	834674183.8133198	805514612.3575475	3	0.00024330310498665145	-12.431284527676494	False	0.000857843137254902	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P75857	35714712.39770984	35047217.73243922	33810415.90014884	111561.70498515687	105216.64032466683	180113.4106065905	3	0.00025189887281036204	8.041540073023107	False	0.0008823529411764706	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0ABF4	144268.2620184846	159304.8945739293	147215.3873970595	2361952.861071772	2282549.432502342	2232413.738056422	3	0.00025728181215465434	-3.9312389726457058	False	0.0009068627450980393	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	776725111.7068253	790707358.1118028	821440006.7499814	3	0.0002750537887799281	-12.371591368686676	False	0.000931372549019608	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	602286093.0382972	579403086.9724137	569400882.1840842	3	0.0002780657278295257	-11.923514813649323	False	0.0009558823529411765	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0A850	10407073248.4274	10495676243.389215	10598352507.611609	9565460879.948507	9589456079.431894	9699783503.560717	0	0.00033697096052373685	0.12659594448107436	False	0.000980392156862745	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0AAP3	26252800.510782696	24638475.601276554	25679140.08290803	34400317.92370383	33679375.16743852	32616923.068347476	0	0.00034522829001454704	-0.39515619923913664	False	0.0010049019607843138	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS	17907123.227817655	19260487.460638806	17477915.349541333	474099684.09105664	465771979.3108609	445232745.8339583	0	0.00035651745924589775	-4.6637475367851	False	0.0010294117647058824	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	287727148.78851265	294131710.6713781	306968056.67736834	3	0.0003647200417112067	-10.945235938467679	False	0.0010539215686274509	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P63284	1011169546.9189774	1009681894.409232	999716291.3057556	1082450928.494266	1067412105.3556944	1072136373.5161356	0	0.00037940772829870683	-0.09313649102917436	False	0.0010784313725490198	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	820759228.4335271	870358805.9165862	820806216.581363	3	0.0003894335603435201	-12.444054486442635	False	0.0011029411764705882	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0A6K6	999316360.2444242	996706640.2109944	1010896993.674965	902486753.9816176	922538620.282418	908260232.4064952	0	0.00040538022505515013	0.13765026434735286	False	0.0011274509803921569	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P31678	1218444.170325525	1225462.952494748	1186600.9792239517	1525593.9286061102	1517385.3521872533	1579673.5902221715	0	0.00041698738743916854	-0.3485495578436183	False	0.0011519607843137256	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	187514296.9445032	179601654.61486322	174772886.04851767	3	0.00042316898604583306	-10.231330361574347	False	0.0011764705882352942	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	144268.2620184846	8293078.546546117	8249333.96728283	2201907129.8024745	2211721491.869939	2348106831.4109974	1	0.0004232633979694002	-8.66255275278776	False	0.001200980392156863	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P77252	5185265.195308442	5206008.211367934	5211656.022836332	4761620.722209314	4695891.63048237	4742815.370352347	0	0.00043554334754386526	0.13589269318648714	False	0.0012254901960784314	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P39099	178498972.8796518	182178603.22078624	182810238.11333528	163446473.2885953	159286879.7034193	162403905.7817565	0	0.00046129378938981083	0.16385470483921716	False	0.00125	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS	12097969.360288551	29437862.829924427	32791246.77944066	171601887.92638528	179928844.53653714	174376671.0268699	0	0.0005404650801100171	-2.8228489897877203	False	0.0012745098039215687	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P77503	1476450.0140475414	1448421.1882713474	1289840.4427866118	111561.70498515687	105216.64032466683	180113.4106065905	3	0.0005428654066364059	3.408616430062337	False	0.0012990196078431374	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0A9S5	316029110.5967713	322451724.50171804	338238825.4911631	411275472.53296506	407613659.8496516	426517489.608991	0	0.0005660785859648029	-0.3506004129280977	False	0.001323529411764706	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0ACV8	2553955.638797282	2408377.249999997	2497168.763197886	3126776.0349611966	3036250.733259814	3027899.203883461	0	0.0005992109619085303	-0.30113096684975826	False	0.0013480392156862745	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	90252269.5773423	83120768.37177609	84438196.59772928	3	0.0006515400654982881	-9.159648565152207	False	0.0013725490196078432	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	253574910.24882331	276368821.2342795	271377630.33898056	3	0.000670836295157367	-10.795714369209533	False	0.0013970588235294118	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0A6P5	156345915.4188146	156755135.354751	153005564.4713052	168764200.49871668	172095535.2537538	170177830.11433396	0	0.000745853130036936	-0.13276935759442782	False	0.0014215686274509805	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0A7S9	2487986085.8291264	2514740396.6245413	2562387943.658324	2969889531.1815886	2963897088.3906326	2941708771.251194	0	0.0007563400280834221	-0.23046574251043717	False	0.0014460784313725492	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	49112743.03491504	52107574.88821314	47445172.7617653	3	0.000761245565078925	-8.365403229668765	False	0.0014705882352941176	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0A972	4665291471.383071	5018684382.834837	5082849718.339797	2701642835.989692	2830606962.016864	2919668908.6132894	0	0.0008381366453664688	0.8050089268629906	False	0.0014950980392156863	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0AEI1	307120546.54549265	297498453.7450024	299128104.99701697	344958410.85495174	358215139.46440786	348303622.65396446	0	0.0008483954867932548	-0.21842650403020883	False	0.001519607843137255	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	58170370.32044976	58132373.95474418	53148742.1266078	3	0.0008750514029352819	-8.554205724254762	False	0.0015441176470588236	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0AAU2	144268.2620184846	159304.8945739293	147215.3873970595	3050032.4456604635	3182104.516680737	3373862.89033739	3	0.0009245195052604175	-4.413413028958097	False	0.0015686274509803923	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0A9D8	1656190388.3965576	1643251177.0058284	1646186248.0402436	1759004602.233492	1754850003.8333786	1735360828.91799	0	0.0010582161358286266	-0.08594813611811646	False	0.0015931372549019608	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P52613	628095.928426604	594695.6250000005	729717.9437882232	111561.70498515687	105216.64032466683	180113.4106065905	3	0.0011209006832371825	2.298512065154534	False	0.0016176470588235296	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0AEB2	581813909.2519771	573711407.36992	576447772.0394199	553382668.9765085	551462850.3492175	546765705.360821	0	0.0011339482455905545	0.06854238518290834	False	0.001642156862745098	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P30131	1696268.4761357645	1866176.8049784708	1596534.1680475974	111561.70498515687	105216.64032466683	180113.4106065905	3	0.0011669566880885363	3.7002681988615405	False	0.0016666666666666668	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0ADF6	13951910.138465917	13771345.518203024	14317330.323062915	15584030.853380105	16094398.105781175	15806494.629177162	0	0.0011765698823282547	-0.17568675369265724	False	0.0016911764705882354	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0A6A3	2463283085.963016	2492589821.362387	2430581279.571969	2668197299.277501	2689305480.2764554	2633266198.3470106	0	0.001187917424730733	-0.11345236972459544	False	0.001715686274509804	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0A8M0	1521031602.031074	1536300884.3572829	1547084019.893193	1664221706.279312	1669153402.7068384	1659687907.9364052	0	0.0013277920344730728	-0.11690677221244763	False	0.0017401960784313728	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0AEZ3	604515026.4552288	614144683.3662306	601924776.2465925	570956392.5098912	557417836.2838625	562788540.0196931	0	0.0013624289906912581	0.1063861710129922	False	0.0017647058823529412	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	70906935.72427052	72593340.27639036	64164339.59858928	3	0.0013869290708060785	-8.84758884563285	False	0.00178921568627451	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	37069198.386478014	41786681.2369645	41450919.97597736	3	0.0014435062945262226	-8.060051616535715	False	0.0018137254901960786	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0A8E7	1049268456.3247348	1032774870.2357888	1048877305.075676	940462867.3875444	938172718.4306763	965401951.0744072	0	0.0016556981341218544	0.1386464304152602	False	0.001838235294117647	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0AD59	57262041.88720215	56282462.66160348	53895570.90105467	67582519.4604542	67880149.69150653	71626837.13270155	0	0.0016858821204920212	-0.3066095838423296	False	0.001862745098039216	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P0A6T1	1494763255.6614776	1474567842.4722238	1468971436.356843	1570990120.5198095	1607340953.0291524	1583406434.4869814	0	0.0017681402722026153	-0.10148008246385022	False	0.0018872549019607844	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P64463	545922189.334069	560202645.4888821	560489069.4651848	595334896.4334882	607381889.4556694	608840618.1572495	0	0.0017777986562655982	-0.12031060074025637	False	0.001911764705882353	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P02942	189268208.9897284	186037762.02084067	180742578.09619725	206703271.97950035	213512474.43873715	209399054.36299276	0	0.0018457290847475481	-0.1792586041827567	False	0.0019362745098039217	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS	144268.2620184846	159304.8945739293	147215.3873970595	72518066.86616129	83618351.65668228	81823633.40692	3	0.0018828539122655503	-9.044052830521597	False	0.00196078431372549	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P0ABD8	530186623.9758672	533578450.97838026	516207674.3820514	460787778.5156052	443463231.1486758	467183381.7819629	0	0.0019330022245379061	0.20421406943894002	False	0.0019852941176470586	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P23847	3185906.1142705986	3174733.4945776686	3582933.702757705	2100904.492035394	1587356.188232529	1874278.3109412417	0	0.0019548678472374862	0.8380208465460913	False	0.0020098039215686275	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P76342	4720979.146661191	5436236.500000007	5416362.990241804	111561.70498515687	105216.64032466683	180113.4106065905	3	0.0019691951556033843	5.294211092182901	False	0.0020343137254901964	True	True	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P22564	674029.0006304408	768419.3641018546	830011.366036619	1686690.7049726865	1485989.4666656528	1756193.830802838	0	0.0020159108294300356	-1.117003372347283	False	0.002058823529411765	True	False	Ecoli	False	True	False	True	diann231	directlfq	min	1.660964047443681
P69425	52527125.98027725	52120808.05875482	53240884.03576608	55903235.41963432	55291692.407630846	56430228.7051665	0	0.0022006645240920542	-0.08632967838552592	False	0.0020833333333333333	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13482	2661333.702221645	3147889.6538451887	3071713.258304901	111561.70498515687	105216.64032466683	180113.4106065905	3	0.0023226055044687447	4.48389433556838	False	0.0021078431372549018	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33602	656278067.7794492	648533671.7845083	660032380.4140346	705416643.931643	706536652.0230403	708770634.2309054	0	0.002336673204882938	-0.11014196568751078	False	0.0021323529411764706	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFX0	13773568.463121854	12175275.099223187	12604350.665791756	17640989.36887032	18005282.45829527	16982979.875020083	0	0.0023462783873959034	-0.4490144863554655	False	0.0021568627450980395	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06149	139839955.08018082	134659254.2918821	137300249.92302904	151366089.1189225	155013018.1347225	149687962.80257475	0	0.0024639158622506013	-0.14730406968969229	False	0.002181372549019608	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q2M7R5	10969880.492716176	11720250.879071468	11117944.318496391	13980397.167973874	14249674.47978937	13945553.207749246	0	0.0025043189818976528	-0.3190415406791521	False	0.0022058823529411764	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37349	68149620.7494673	67389348.57934913	66140842.84385809	59735224.51088517	60571097.06289183	60047071.58905437	0	0.002535500344990722	0.16124011350890088	False	0.002230392156862745	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37626	14655883.696581395	14717268.183548735	14307314.030867616	13623465.949324992	13373764.753486594	13232285.56892546	0	0.0026767916224105736	0.11873385382975182	False	0.0022549019607843138	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21169	363355.9635491085	599948.1588189527	147215.3873970595	1708113.343330704	2147487.938754213	1610333.2159855778	1	0.0028008110939795753	-2.299233432610473	False	0.0022794117647058827	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC59	232633209.7654608	229167807.9752755	233271340.4507884	200207788.32279545	190912411.36182737	190236788.3810025	0	0.0029624988906357358	0.2577388355732652	False	0.002303921568627451	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADN2	185759991.0670009	188049563.1487485	180928544.0450066	200767877.69436684	205288997.81336212	204326543.2729238	0	0.0031264364265995853	-0.1379089613648711	False	0.0023284313725490196	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77330	839106703.0918641	903501360.5359776	953601782.9611268	478064660.8637945	506721010.76399	519554104.2190524	0	0.003130182727453149	0.8418023297980674	False	0.0023529411764705885	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Q6	349109811.39172256	364337132.87483376	347769976.05198926	404067495.56215066	403129656.9234158	389679884.8458868	0	0.0032382757520323566	-0.17355535923652388	False	0.002377450980392157	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23871	32933174.304419026	30951400.472726624	32086320.69925743	37927497.70986105	37154479.05781256	36845903.836805895	0	0.003329986420818489	-0.2219005885703911	False	0.002401960784313726	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25522	123233150.05441554	122504656.09628168	123075776.40786144	110831116.02731912	113549587.30154394	112664356.1382322	0	0.003466622944837255	0.12995031006697455	False	0.0024264705882352943	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A799	12445580298.526993	12449829130.071377	12183029933.006365	11490768484.326134	11682004908.915983	11323186546.574663	0	0.003482136966611094	0.10415311413803495	False	0.0024509803921568627	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08506	224071612.6629337	220271634.39783645	224384906.46936092	212661388.8082581	208516974.56964496	212582768.127924	0	0.0036122576522923796	0.07748067410064738	False	0.0024754901960784316	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33012	372127.9890219179	343293.03125000006	326140.08530781267	111561.70498515687	105216.64032466683	180113.4106065905	3	0.003689299036223247	1.3919299802341827	False	0.0025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37095	425927070.2610138	429517343.4398976	423808299.583154	460602494.7958691	450199226.3004462	453178697.91844434	0	0.003692119544529515	-0.09252164022168087	False	0.002524509803921569	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE85	8635076.288132738	9563878.846945465	9619196.907914145	11928840.528902926	12653849.56096514	13376809.75836412	0	0.003779900111966818	-0.448434398654688	False	0.0025490196078431374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
