protein	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00918ups|CAH2_HUMAN_UPS	32570918.107429843	27254426.91787031	27728289.73422447	65027543.68423177	58345183.74657092	59437885.69148335	0	0.00035662795509841495	-1.0621108508881696	False	0.00026987242394504416	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P55957ups|BID_HUMAN_UPS	6464462.011471734	6210794.867810559	6312654.597793992	11129882.923699366	10500752.931691306	10789129.49390975	0	0.0004161132375581029	-0.7717924198709538	False	0.00029440628066732097	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P04805	838335376.9398464	831440624.2771173	832814312.938853	861797316.8985618	864806741.6078722	867889911.7290388	0	0.00043422839086039997	-0.052031048598605245	False	0.00031894013738959767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P37349	48392089.72658624	48483130.59418839	49466510.19526696	43012170.579873	43482170.804654375	44230946.57192207	0	0.0004619114426108537	0.16280297608551206	False	0.0003434739941118744	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P15559ups|NQO1_HUMAN_UPS	7604616.221189761	6674779.253992585	7714424.678128985	16050822.281354817	16929208.911236614	15048370.038605206	0	0.0005141784696868749	-1.1267895742386997	False	0.00036800785083415113	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P08506	197294995.4033329	191806531.0801616	195570302.68566367	174673704.2700152	172738944.86333954	170679693.73515686	0	0.0006281679522975818	0.1744178191587637	False	0.0003925417075564279	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P21169	117323.42246939546	103591.07812500007	116595.60911539024	1574424.8766073163	1439494.1110420537	1494896.9384800112	3	0.0006902073622901076	-3.739745990565585	False	0.00041707556427870464	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P10145ups|IL8_HUMAN_UPS	249996.91414690376	103591.07812500007	116595.60911539024	1107535.1226006052	1367766.3433173802	1266288.269614226	2	0.0006921126487030334	-2.9923552480190945	False	0.00044160942100098134	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0ADY7	1280234358.7316256	1240343020.745222	1251293489.2980618	1083356733.173431	1102634627.988302	1121681775.2075765	0	0.0006963483276852758	0.18946361102164358	False	0.00046614327772325815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P06732ups|KCRM_HUMAN_UPS	17426381.822666742	17769742.982708022	20166445.890998814	36515063.95477266	37412572.12369157	36460899.47536621	0	0.0007878444074660278	-0.9956075087133416	False	0.0004906771344455348	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P01008ups|ANT3_HUMAN_UPS	20186214.04905993	19289579.232742347	21343456.95709084	36735193.45606787	35572257.42965508	39328121.53650788	0	0.000802385387835346	-0.8761968754439304	False	0.0005152109911678116	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
Q06830ups|PRDX1_HUMAN_UPS	11131726.243443036	10104105.884020336	9006217.37785692	18450590.921258364	18536845.56698521	19529057.041186832	0	0.0008738581641326085	-0.9021160444740701	False	0.0005397448478900883	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P64519	1500078.4412888654	1363785.957093983	1102592.7194002874	2754602.680829257	2969563.9966305103	2575412.204789095	0	0.0008987559010329505	-1.0651871846844427	False	0.0005642787046123652	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P09211ups|GSTP1_HUMAN_UPS	4270286.597472953	5227315.384979004	4412405.379645456	9031147.99575733	8655946.202765536	8488750.456807798	0	0.0010966907954609033	-0.9121129080668056	False	0.0005888125613346419	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0ADH5	13040498.624324072	13645557.731631	13137468.561976671	10836778.2412581	10288380.230149802	11041270.175699675	0	0.0010976897006992961	0.3080651583437457	False	0.0006133464180569186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
Q47083	117323.42246939546	103591.07812500007	116595.60911539024	1440596.613547155	1586976.382251746	1592637.279480433	3	0.0011211816418937308	-3.7749558910365786	False	0.0006378802747791953	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P41159ups|LEP_HUMAN_UPS	7384907.485352779	5619193.7743660845	5635921.300148599	11771527.185661178	13559145.553499749	13416228.67977778	0	0.0012213720510539016	-1.0556773369239332	False	0.0006624141315014721	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P12081ups|SYHC_HUMAN_UPS	38991832.20607319	42160106.76599744	39047023.402337454	74096701.18893301	74968704.96907264	81748067.82561326	0	0.0012879726988385832	-0.9413030033677223	False	0.0006869479882237489	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0AFY2	117323.42246939546	103591.07812500007	116595.60911539024	13654096.90914349	12486187.222374853	12114104.156778287	3	0.0013434013890419602	-6.824550726419356	False	0.0007114818449460256	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P17854	108460277.20021532	107793176.68786204	107110781.90923882	102277166.04303624	103828522.71833968	103030246.71165986	0	0.0014404667367387209	0.0649187551641343	False	0.0007360157016683023	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P32664	8596025.20767269	8808991.516157014	8545105.700254234	7133082.299940833	7013786.3089717	7444271.41840982	0	0.001465263307430273	0.26530192407605047	False	0.000760549558390579	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77766	117323.42246939546	103591.07812500007	116595.60911539024	7007271.055410263	6454390.767025979	7374489.645123434	3	0.0015240777822998252	-5.948014302620188	False	0.0007850834151128558	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P39187	6216514.766790635	6955526.485404888	7054746.40490636	133302.68522685932	131211.68667456583	138196.19479199845	3	0.0015965726514548906	5.6503800768721195	False	0.0008096172718351325	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P08263ups|GSTA1_HUMAN_UPS	24132632.92291073	28623346.859851792	25101540.827906225	51426941.37068638	50847860.47475048	50154125.04147598	0	0.0017140600364842914	-0.9692284057064515	False	0.0008341511285574093	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P77756	5551629.382510653	4826194.720900287	4701253.084751789	8699786.174355656	7623453.310938269	8079228.14436806	0	0.001788711834743473	-0.6944789025492557	False	0.0008586849852796859	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P67244	1188702.6685026065	1411684.9484227125	1283159.721696993	2057316.42921293	2076785.3862871267	1858679.2117519637	0	0.0018203142173479187	-0.6258506077872681	False	0.0008832188420019627	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEU0	86948637.32110514	84728900.88155036	86170504.16083792	79252582.33648066	78088616.32364129	79250112.23321939	0	0.0018225657910959413	0.12412400243265473	False	0.0009077526987242394	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AB26	60467844.34837925	58482776.29247562	60683761.45238721	67708820.28921254	66605156.306169055	69395449.01500721	0	0.0018493231696790086	-0.18144922625102392	False	0.0009322865554465163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P13482	3274995.9907639106	3625049.067370493	3158141.1140486263	133302.68522685932	131211.68667456583	138196.19479199845	3	0.0018905387117563405	4.642483024590637	False	0.0009568204121687931	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0C0L7	35551795.54135162	35593147.966834255	34337669.94226527	40095600.513552114	40135992.62491619	41844771.81895483	0	0.002168498855098573	-0.2107786879428503	False	0.0009813542688910696	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P68871ups|HBB_HUMAN_UPS	19802598.16968824	20471157.320328075	19979713.694726314	33112479.649762448	32800804.505658276	30742159.63144273	0	0.0022084845219845894	-0.6818066804963491	False	0.0010058881256133465	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P01579ups|IFNG_HUMAN_UPS	10232980.82551895	8155023.414420079	10348760.899746403	19022218.95905083	18450201.084435374	19397796.399185136	0	0.002320841226652046	-0.9847756264326412	False	0.0010304219823356231	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0AFC3	10599915.949209489	8905361.582615616	9825998.029301075	25395088.837664265	24819230.765409183	28947044.251133986	0	0.002526307936454061	-1.4323566559741827	False	0.0010549558390578998	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P30745	117323.42246939546	103591.07812500007	116595.60911539024	1549276.5531478196	1620826.56175512	1377859.6136062215	3	0.0025458153895681324	-3.752217808975995	False	0.0010794896957801766	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
O76070ups|SYUG_HUMAN_UPS	27032254.94020758	24801574.438770853	21128965.01241415	47914320.90778917	49592516.36158226	47997855.89041125	0	0.002601769325654117	-0.995832797839814	False	0.0011040235525024535	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0A7E9	63693419.059201404	61519818.504752085	63480712.70908659	69179534.79557122	68084205.65012911	70046127.46109666	0	0.002604679334363467	-0.13574062071108137	False	0.0011285574092247304	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEQ6	8292209.836500731	8474132.685916107	7943774.621637388	9641810.2818	9838436.170943469	9447112.046030149	0	0.0026358475919911134	-0.22733273949596433	False	0.001153091265947007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P02144ups|MYG_HUMAN_UPS	16327698.234810522	17454615.954798162	16358271.73172778	35598455.86362975	38398705.95089229	33821979.54970778	0	0.0028242770018072527	-1.1045625654869138	False	0.0011776251226692839	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0AFB8	43992911.80572456	45676336.05162235	44232006.7543039	40547463.31978049	40130499.356722966	38831673.11687836	0	0.0028808091679282727	0.16404253415878056	False	0.0012021589793915605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P06983	192711101.90852243	192197653.7746705	189145731.2026137	201278991.27869368	205653328.38796404	202113787.60823905	0	0.0029162217695692604	-0.08536377209902508	False	0.0012266928361138372	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AB10	12667036.859134795	13220576.179121455	13180019.473427355	11421228.127196545	11779104.88760742	11349378.672888463	0	0.003266364125942844	0.17730015964424578	False	0.001251226692836114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADI7	47777262.9846621	44777443.84919826	44821494.10908224	36721737.68959484	39053832.06511253	36753787.43494479	0	0.003376175753666995	0.28783066563599896	False	0.0012757605495583907	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P18775	89569212.85823956	92054624.66957214	89874043.54965834	79373950.64136167	80441455.32055321	83165056.7058527	0	0.0034691197087498085	0.16010062276662457	False	0.0013002944062806675	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A962	15762436.276597343	15946992.378341803	15923289.181482142	14849126.399090145	14581332.691043092	14407633.965110024	0	0.003900872558126104	0.11976782577728655	False	0.0013248282630029442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEI1	281812246.72454333	281032330.0589364	284643474.21365523	293715792.1506953	291879778.86690354	292876670.94762135	0	0.0039817926815004295	-0.05180367318548394	False	0.0013493621197252208	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A705	985034229.2998176	999714438.5073184	992382132.5241512	1042077201.3766172	1038539771.2043904	1059917384.6965648	0	0.004034671783310432	-0.07708744461239549	False	0.0013738959764474977	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P77736	117323.42246939546	103591.07812500007	116595.60911539024	873989.2518623695	1068936.9901828228	991844.6907330768	3	0.0040713044024647295	-3.1202452791570754	False	0.0013984298331697744	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P45955	47747551.04585875	49911255.68273281	49720973.19584984	44209221.51241395	43811269.57365368	41919833.16352408	0	0.004184478383809422	0.18168939409787918	False	0.0014229636898920512	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P16083ups|NQO2_HUMAN_UPS	4769550.663432411	4997937.982345489	4994755.900579261	10226106.477460723	9009830.203982215	9386445.5050181	0	0.004508482772583157	-0.9552316551426442	False	0.0014474975466143279	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0A8Y3	37800563.57036563	37000401.45916173	36888220.14673027	34896290.70456766	35377699.989073016	34343471.51094183	0	0.004741997083471463	0.09436581807745957	False	0.0014720314033366045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P69503	370498533.55808926	389062416.7829853	358075788.8206449	432273656.7804448	439753308.0356993	462151616.8218764	0	0.004749786926069087	-0.25550043498490865	False	0.0014965652600588814	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P61626ups|LYSC_HUMAN_UPS	6054541.816023062	8281486.500000001	6585058.655828288	14385966.452827193	13631752.73580299	13752273.73131962	0	0.004856428922811376	-0.9975090890527057	False	0.001521099116781158	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P10636-8ups|TAU_HUMAN_UPS	12351241.800947906	11519670.650212526	10717482.965832	25180554.37249855	21017051.399462104	23700017.55347716	0	0.00507606037289066	-1.0149553140967262	False	0.0015456329735034349	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P37617	31754597.55965332	32249542.032030463	33230586.837154858	35242655.768489726	36380339.92150946	35316986.59940875	0	0.0051017787936408245	-0.13725778756459212	False	0.0015701668302257115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEX9	199894997.8107208	196858931.48221275	196616207.76888272	206341718.94034988	207529679.98970485	207802962.04053208	0	0.005484963449359097	-0.06722675946220898	False	0.0015947006869479882	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P60546	199032519.92992505	205519671.29480287	206725442.84266484	185986542.8319901	188554883.27908865	183393650.3651416	0	0.005716141916628205	0.13173052740485644	False	0.001619234543670265	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P05413ups|FABPH_HUMAN_UPS	12917174.999469548	13271695.349421648	11284395.363205217	26869815.989394464	24835890.612286687	22022828.08015399	0	0.005896907099973977	-0.9763613735814285	False	0.0016437684003925417	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0A7A9	1054242036.843962	1072137945.2756728	1089762697.63384	1177579573.8541057	1175476488.287744	1137682469.6484685	0	0.006040897662657794	-0.1182008870425604	False	0.0016683022571148186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P66948	29631007.71169003	31136956.352238853	30665380.48707855	26518310.05148277	27181349.999177303	27180215.56629421	0	0.006251076664878978	0.17693961479254092	False	0.0016928361138370952	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P01112ups|RASH_HUMAN_UPS	7205301.295536402	5521579.185950755	6825645.5124938	11027185.976899428	11619757.551620295	11274108.15567643	0	0.0063526624622284545	-0.7948258981599803	False	0.0017173699705593719	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P13033	12600291.221030062	12089667.667122934	11901757.684760064	9794383.122203764	9779189.25370307	9698735.004632834	0	0.006385257455960843	0.32198062605913613	False	0.0017419038272816487	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A9S5	327321629.390087	338089033.32145333	314985198.4706771	382804632.3227818	375541851.8756427	362571770.2355866	0	0.006545064598021561	-0.1932447712140669	False	0.0017664376840039254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P12999	925765.892896932	734806.2500000002	789622.4851492834	133302.68522685932	131211.68667456583	138196.19479199845	3	0.006789446633899594	2.6050811197333816	False	0.0017909715407262022	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P68191	47422253.988097474	49453380.56064632	48301095.743232526	44637305.33401127	42081925.528993	43351946.71030746	0	0.006798437769592296	0.15850891775370834	False	0.0018155053974484789	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P00452	499419719.587526	506943697.25226295	510788458.4237176	482438115.3228512	487872828.166444	477337349.5825086	0	0.007000690067666155	0.06765437307939058	False	0.0018400392541707558	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P00960	102032074.29923494	97577653.30341747	101387623.23596811	111169359.80913752	112415563.7042484	112922984.36810718	0	0.007217506230061307	-0.16088961885379313	False	0.0018645731108930326	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P06721	1878547.9464307644	1101689.5296260444	1714830.4789225166	6043577.486309082	6138329.264114626	4545075.843093169	0	0.0072481855181301845	-1.8329592745678451	False	0.0018891069676153093	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P75823	52145078.48519518	53795831.29826862	54669166.93691216	61147175.774809614	58191466.41220278	58994933.030108295	0	0.007408931033501908	-0.15101593682343276	False	0.0019136408243375861	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AB18	18892961.561995577	20119117.95875755	19970568.98723828	22491380.587113097	23677325.340295818	22139843.66670276	0	0.007416773738722606	-0.21177555411906435	False	0.0019381746810598628	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7V3	4748532363.334162	4710424486.303144	4734827787.16542	4816414599.904652	4814718195.262601	4829370987.391968	0	0.007597492242649442	-0.02685849300980017	False	0.001962708537782139	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A722	152401279.59098813	156403851.72166777	152449029.8492629	144298097.43935466	143927471.9803209	146981657.53428596	0	0.007849702302179348	0.083859412513496	False	0.001987242394504416	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A7L3	1251310976.08684	1265038102.9847047	1235969968.4290988	1360111252.9955146	1395397880.0943248	1340162971.7272613	0	0.00806173129717953	-0.12631771857799517	False	0.002011776251226693	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ADS2	76244729.72215146	77018089.21017118	73830421.37706478	69133117.6264105	69688871.64385165	67988276.02968968	0	0.008178938721466337	0.1349769657133085	False	0.0020363101079489696	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P76027	10752631.481777051	10291143.3546575	10814708.491590006	8718002.16567343	9528431.588234607	9031302.34605593	0	0.008246030017186842	0.22395367310280245	False	0.0020608439646712462	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P24192	1321452.5975650172	1279892.3688013763	1255750.0376672628	1015516.5440828968	1094045.7549046108	1122376.0165423905	0	0.008905677814643855	0.25511501818753013	False	0.002085377821393523	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEL6	27699536.561879504	29151486.31392986	30447972.939768724	24460710.510394715	21181198.84712278	23394319.671335954	0	0.009023504322879666	0.3386113966633115	False	0.0021099116781157995	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P09394	138518619.79863682	137427060.86949036	132212245.3366766	123274075.68930686	121775269.70377384	126414898.0121977	0	0.009049621764084375	0.1359041274547236	False	0.0021344455348380766	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P27298	515231445.7178722	506855012.2848514	500441057.5656232	479123249.5785492	476564272.31364864	472799422.8286934	0	0.009151986268811236	0.09198044997513562	False	0.0021589793915603533	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P08758ups|ANXA5_HUMAN_UPS	18327569.32891021	18514112.91567665	18344601.427252088	38170759.77685408	33039478.747301165	33670024.15389911	0	0.009306135191818578	-0.9263615633432805	False	0.00218351324828263	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P0ABZ4	45309576.2892546	45334618.6500606	45379124.00716065	50035961.98422577	51132194.09518359	52009374.4861173	0	0.00974927570395892	-0.17135068665687567	False	0.002208047105004907	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P08390	81821905.24598818	77549899.2595508	79696644.41693331	73624131.61255021	70582153.79933655	72400753.08284338	0	0.010070754831688403	0.14234361974224646	False	0.0022325809617271836	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AFD1	63417013.95001006	63141404.00384386	64952309.11168251	60752593.30499538	58845183.09184985	58239545.82851337	0	0.010309541002259942	0.10686707355543082	False	0.0022571148184494607	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AB71	4297324111.988918	4265170922.366476	4179774778.9496255	4531467972.641566	4416829528.970281	4457645138.154149	0	0.010402322359699215	-0.07325037462123933	False	0.0022816486751717374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P07395	816949005.5499712	828178785.9055341	827083751.6703432	846618995.6139407	858047419.5670134	844442941.9943049	0	0.010407565083195411	-0.044191068926856245	False	0.002306182531894014	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P69811	801727092.4070754	802038565.8591368	799643543.2814556	766514506.0281532	749996043.056559	756272250.8133155	0	0.010575897625809901	0.08062248232834472	False	0.0023307163886162907	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEG4	37383129.53680046	35157077.521081835	35722515.551845	28330347.40963142	26889818.87150913	30927931.89289925	0	0.010692001442543274	0.32964572213190835	False	0.0023552502453385677	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
O00762ups|UBE2C_HUMAN_UPS	5806557.395953711	4817034.653898023	6684047.003308773	10698962.460631285	10889709.965716118	10795373.826701138	0	0.010704600984882922	-0.9038743165870762	False	0.0023797841020608444	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P36771	8568000.985391755	9652980.616205469	9177909.298034271	10649238.4492715	11256300.594003966	11855205.086044751	0	0.010893857421930107	-0.3012292087840729	False	0.002404317958783121	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P21365	4922997.852538118	4550908.500000005	5004921.923960139	4061586.4744667658	3450311.619847092	3819465.318088586	0	0.011064595288052089	0.35362339505808305	False	0.0024288518155053977	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AD61	3197115540.073682	3256016300.4559608	3225111081.353052	3371942480.3172693	3390193649.7490788	3315106303.316376	0	0.011116731281131963	-0.05828385335022335	False	0.0024533856722276743	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P99999ups|CYC_HUMAN_UPS	5152609.349063392	4619082.337843509	5424499.819374187	7593009.650617431	7848843.23008119	9165246.189846506	0	0.01129374660230907	-0.6953647901465148	False	0.0024779195289499514	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P06149	105854746.17932844	103664535.41833496	106527934.36286856	109251428.50960512	111663953.90310194	110369470.86002225	0	0.011334483688730116	-0.06793213691311668	False	0.002502453385672228	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P04994	6066123.908084899	6391844.382476066	6832642.806778087	4739162.786462525	4612640.6314796535	3614844.287913242	0	0.01153132635626803	0.5730933016302494	False	0.0025269872423945047	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0AEB2	502737043.6881711	505022943.9683022	494664944.50905466	478122997.999776	481842914.3663924	477991405.1497965	0	0.011613612190684545	0.06327205597366156	False	0.0025515210991167814	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0ACE3	60473336.90082192	64756808.66522378	63785139.05949636	56763349.57208686	51561505.434660494	54305950.27609936	0	0.011963747297812383	0.2169023455442336	False	0.002576054955839058	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P02787ups|TRFE_HUMAN_UPS	23643431.83663427	23364358.708609816	23525688.170703992	45429180.99415288	45525180.10853344	38867561.60224826	0	0.012117123999601999	-0.8801539278333	False	0.002600588812561335	False	True	Human	True	False	False	False	diann231	directlfq	min	0.5
P23256	1567143.5348484349	1842528.3750000016	1287588.114318726	133302.68522685932	131211.68667456583	138196.19479199845	3	0.012282319434321043	3.5440042257804047	False	0.0026251226692836117	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P24255	12471204.170631949	12990514.613664294	13578536.210337631	10300716.393541628	10265205.546876997	10425481.70804992	0	0.012425215448493615	0.3330943777254686	False	0.0026496565260058884	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P25522	94992238.38568668	92968386.08280554	92009431.36916964	99851515.81012712	99160052.6878925	96966537.3246164	0	0.012499305308362792	-0.0802179281961061	False	0.002674190382728165	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
P0A6F5	5170087236.811144	5370852675.144483	5346928787.720185	5708894602.361994	5730719789.8665495	5630643703.930553	0	0.012522049258696865	-0.10355926623434722	False	0.0026987242394504417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.5
