protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q06830ups|PRDX1_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	23404626.35977889	24230728.616370887	24918367.454267014	3	0.00032950956706089365	-7.537411385843736	False	0.0003428011753183154	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	33400370.744599797	32038734.96670933	31309062.00769866	3	0.00036314282603995774	-7.952596089757024	False	0.0003672869735553379	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P55957ups|BID_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	12807338.651758408	11986917.395582603	12493389.2225933	3	0.00037270179188508146	-6.577059444162782	False	0.00039177277179236047	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	115141311.82376906	116520554.65426964	122609479.53910804	3	0.0003780364551754601	-9.825144628741624	False	0.000416258570029383	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P60624	2560360392.4827967	2610274310.707772	2584210885.629727	2832333512.415205	2797936690.481339	2808082030.126053	0	0.0003817491944606872	-0.1218632544562548	False	0.0004407443682664055	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	141297.23510072628	5458981.964828309	5458446.234616778	149711181.80925083	151982344.30993947	135202858.55576316	1	0.0004901845069885535	-5.304034144019191	False	0.00046523016650342803	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	8799084.870177943	8265997.378333609	8214962.078508359	3	0.0004966837064615525	-6.016360744152383	False	0.0004897159647404506	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P00915ups|CAH1_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	25896954.372528654	25237061.23346145	27222990.617957424	3	0.0005034613246874593	-7.6484240287518706	False	0.0005142017629774731	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	24728660.355674557	22902166.51832016	24101177.06631785	3	0.0005060582196069357	-7.520978686124446	False	0.0005386875612144956	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0AAU2	141297.23510072628	133796.22389038006	115453.0700519794	1905943.4850492624	1838788.577981536	2000299.7266573417	3	0.0005143858956396079	-3.8787485320044626	False	0.0005631733594515182	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33018	141297.23510072628	133796.22389038006	115453.0700519794	2730399.2136822413	2538785.0187942865	2523157.605588077	3	0.0006313315227811174	-4.318490623693228	False	0.0005876591576885408	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	23792744.489493743	21868209.5455926	22275662.8170378	3	0.0006743607517181424	-7.442551126781117	False	0.0006121449559255632	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P77766	141297.23510072628	133796.22389038006	115453.0700519794	3815819.1099601625	4166257.888209756	3920455.7922125943	3	0.0006898379899081527	-4.929630354348956	False	0.0006366307541625857	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	11508694.40227459	11040933.613447644	10452121.357023956	3	0.0007844842341202642	-6.400904252534088	False	0.0006611165523996083	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	15192802.353863996	13770741.3730762	14637598.228979817	3	0.0008212868634233706	-6.802727672027427	False	0.0006856023506366308	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	59402956.72869165	60175537.8100105	65103788.71555558	3	0.0008435575497024419	-8.885335319705884	False	0.0007100881488736534	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	11759150.479804715	12869645.306283	11884726.689561026	3	0.0008449424435272571	-6.5467926038717685	False	0.0007345739471106758	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0ABF4	141297.23510072628	133796.22389038006	115453.0700519794	2433043.568691937	2704010.310426998	2562089.62187817	3	0.0009346234107243858	-4.301131616735391	False	0.0007590597453476984	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	78075325.16826399	73094797.87553874	70310689.16454226	3	0.0009482588786468892	-9.147471563446754	False	0.0007835455435847209	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P76545	141297.23510072628	133796.22389038006	115453.0700519794	4335766.906627642	4054193.164029911	3905987.983969494	3	0.0009699163692323215	-4.976544726312349	False	0.0008080313418217435	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21365	6146038.622134347	6342960.5	5996767.1719522495	5013185.70050982	5107023.320186807	4844733.940338589	0	0.0010133419866581131	0.3048280690783172	False	0.000832517140058766	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGC3	44363057.573192045	45563286.776709855	45545111.7867767	39716976.00321378	38317219.68275187	39918291.29306423	0	0.0010287989503116107	0.1997830699387093	False	0.0008570029382957884	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADZ7	381016106.4089062	374738585.9111334	379835490.30498886	340009666.76404506	332151255.89247894	342717148.70393884	0	0.0010772946467657606	0.1621358711284743	False	0.000881488736532811	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB55	50508725.01839335	50775615.99933375	49647714.423951656	45911147.3546719	46269010.275219694	44876961.57904187	0	0.0012031032802401768	0.13912197412464908	False	0.0009059745347698335	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33916	1423041.3114092425	1129112.2001420257	1551421.9917739187	2986637.8232136774	2763598.3152270066	2573323.616582593	0	0.0012523020436193012	-1.0203191626235955	False	0.0009304603330068561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69811	931938608.8429756	950731020.8938065	942731830.755378	824666469.2885596	852260938.8907275	847731871.1073811	0	0.0012778399185467823	0.16236717517003835	False	0.0009549461312438786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22564	386980.3854752597	435177.0625000003	469873.327369859	1126025.4821133264	1010329.9348130936	971946.0963680984	0	0.0013646222900394567	-1.2664860211753572	False	0.0009794319294809011	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	33457298.88025256	31173861.356470738	29396554.467044573	3	0.0014142313406705757	-7.911447805326974	False	0.0010039177277179237	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P01375ups|TNFA_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	14652416.884600949	16433629.040848888	16489729.501285307	3	0.0014658282472266872	-6.928588921806187	False	0.0010284035259549463	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0AFY2	141297.23510072628	133796.22389038006	115453.0700519794	15332429.630092146	14045841.117480194	13477352.932319716	3	0.0014966246712916043	-6.777846283713654	False	0.0010528893241919686	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC62	414962157.6227791	418761435.3012644	422121398.6798788	399688717.56599706	397072482.69841295	394317121.2354706	0	0.001551250716587353	0.07639012067101045	False	0.0010773751224289912	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9S5	331039396.46518177	334271960.855147	349628128.6146484	435175614.438801	439828075.5260297	412453809.3240267	0	0.0015616293875074642	-0.34313109606788167	False	0.0011018609206660138	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60546	243038729.3616488	240943147.2621024	241630041.93973115	216957124.840061	218895784.21181265	213313396.964076	0	0.0015758741606465962	0.1606100321480105	False	0.0011263467189030364	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61626ups|LYSC_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	16814546.42991592	16203155.688322308	18516449.22810106	3	0.0016421422834882956	-7.043890564786007	False	0.0011508325171400587	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P77503	1476304.6828153983	1448347.6494346706	1289454.8257484117	124136.32076234125	140672.7036419937	152939.5946342285	3	0.0017645477634026256	3.3345200357908187	False	0.0011753183153770815	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77756	6132038.242333715	4747811.537946133	5413464.000823625	10035218.429420996	9089442.19126362	9180892.049636008	0	0.00178995846910875	-0.7968050395996499	False	0.0011998041136141039	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA04	698882979.0956491	700922654.3968307	705754105.6187352	559834908.5873004	562376916.0585996	536869838.6813896	0	0.0018119347858244748	0.3438189079628507	False	0.0012242899118511264	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37689	888020197.4024332	874154780.641583	869492070.5909256	928633979.8331374	934202949.350941	941442192.886742	0	0.001817321713540827	-0.0916529794322004	False	0.001248775710088149	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76403	82775659.25973666	80863503.93740766	82539614.93877155	76635855.14298932	75682800.84373298	74380465.5917357	0	0.001914654695269983	0.11892759863944227	False	0.0012732615083251714	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04079	761804161.6281221	748080193.8121207	763937130.1954509	817932258.0831976	823872403.3916014	816068171.3020943	0	0.0019296662107999097	-0.11229127960925296	False	0.0012977473065621942	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6T9	43896642.25660536	43836934.45024925	42508222.33175371	51071971.96675248	48827213.342343785	49732335.652982496	0	0.001992753450792882	-0.20022158848862795	False	0.0013222331047992165	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76004	6593447.216197211	6321064.602801996	6466168.041070454	5067708.466873501	5471041.111434607	5314982.770808236	0	0.00201051408542388	0.28979665493570794	False	0.0013467189030362389	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37128	6062356.740160712	6161965.978976924	6255192.567042051	5591921.651851276	5488100.630222647	5551237.2133710245	0	0.0020571064037725705	0.15202948672163186	False	0.0013712047012732617	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABA6	637925108.351163	664143332.8304316	667314061.8685627	761309383.0778686	743676176.6189034	733361633.3073756	0	0.002061460853945883	-0.18469048631042534	False	0.001395690499510284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23847	3843535.195631294	3651494.785733203	4251076.203524083	2348840.5898094256	1998497.0892179587	2034104.7468491157	0	0.0021171546531557127	0.8802281202270321	False	0.0014201762977473068	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	2518427.980213969	2873231.0554350773	2919642.937574542	3	0.0022245935220030462	-4.411508150295582	False	0.0014446620959843292	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	33000450.26383144	31591893.944241263	28038712.652291656	3	0.002296801397753032	-7.889857724858464	False	0.0014691478942213516	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0A7T3	1980916746.5835333	2001643000.977364	2037460770.575236	1846139516.9351792	1825287658.1792445	1860815444.6029096	0	0.0023427053048238047	0.12190397604904436	False	0.0014936336924583743	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8B5	49139472.97619452	45622469.69370664	46947053.98110006	35281190.61653278	36887827.33998665	37016155.50386899	0	0.002345624362554119	0.37615439102401715	False	0.0015181194906953967	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	67768662.78418696	64638395.39234099	57159784.71129591	3	0.0024813615520112085	-8.922996490542072	False	0.0015426052889324193	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P13001	4468044.093984229	3407207.8533143294	4372073.094368453	8277653.46554611	8903757.884942684	7349728.52446368	0	0.0025476721135069555	-1.0021475901225445	False	0.0015670910871694419	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACE7	268253768.5353104	270006382.6730791	270386030.90452826	252242945.63406911	255831218.22858292	251029066.4832755	0	0.0025485765835872626	0.09121250797794311	False	0.0015915768854064642	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13482	4730805.4426772455	5604369.175871403	5459656.410971252	124136.32076234125	140672.7036419937	152939.5946342285	3	0.002748206495831206	5.240673634086619	False	0.001616062683643487	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	35346469.710863814	29361134.853630397	33095891.56675088	3	0.002876542413208593	-7.9682477883336285	False	0.0016405484818805094	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P20099	2439110.212479401	2967244.5414393754	3127577.9194571814	4908840.3715687385	4394055.639191537	4699071.865458109	0	0.0029488066824211426	-0.7143469680018284	False	0.001665034280117532	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	1298316.5960816017	1550288.390955573	1392650.2901978882	3	0.002996457058920887	-3.4409249760985587	False	0.0016895200783545545	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P62937ups|PPIA_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	24672110.423798364	28479045.42731174	23779903.697521992	3	0.003173580793972988	-7.621927929249006	False	0.0017140058765915769	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P39452	141297.23510072628	133796.22389038006	115453.0700519794	2472330.9473212743	2207428.483969059	2055586.491655209	3	0.003197794803565474	-4.108185699530515	False	0.0017384916748285995	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75937	48684241.58861973	48754478.30501139	45057543.33997015	37973694.16449235	38149155.38530437	34630985.50203974	0	0.003246422242609546	0.36356743153155746	False	0.001762977473065622	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC38	4686672647.925821	4755475099.822411	4729619826.167303	4583737228.919952	4531837301.577975	4515830402.271314	0	0.0032879518304954483	0.05608544719547502	False	0.0017874632713026446	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6K3	379982874.0000835	378785270.8381655	389298083.7055349	360308918.9656136	351880514.3817843	351803120.26287776	0	0.0032891257574489776	0.10971781510051437	False	0.001811949069539667	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	18425971.59131258	15015947.69629502	16547217.812687531	3	0.003536923493223166	-6.999976374760558	False	0.0018364348677766896	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P24173	4708019.286037894	5078423.003566092	4452303.585138568	6119115.637272073	6500697.1236044215	6365554.830177965	0	0.003545897330193889	-0.4150658507129455	False	0.0018609206660137121	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC59	223810530.2312415	217323600.17756143	220699024.20394716	200041410.5844049	205444702.92597464	197035169.21868345	0	0.0038677047191516254	0.1354553631973027	False	0.0018854064642507347	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS	141297.23510072628	133796.22389038006	115453.0700519794	10547636.459131964	11814708.187074589	13118182.580349658	3	0.003997755417371908	-6.505389198631272	False	0.0019098922624877573	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P77279	18070523.668842133	18109828.73111812	18600518.028964523	16284844.358218364	16852528.997994024	16899470.646926973	0	0.004005400988671323	0.13068139301382656	False	0.0019343780607247796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADA3	78625273.96894763	80997447.61018583	79099694.16929062	84870341.46905148	84614156.39030983	86522981.70989995	0	0.004021508461428492	-0.10085192081418579	False	0.0019588638589618022	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB26	68650925.81864017	65268790.9833281	67580464.0447488	76496034.43571661	79661952.40687016	81614489.31431217	0	0.004061156740966379	-0.23880058903555174	False	0.0019833496571988246	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76270	53765798.56217489	53461636.480754286	49178710.94822079	64640553.93986628	61456608.37686833	65313776.6899597	0	0.004128448289806304	-0.29137607666511217	False	0.0020078354554358474	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77252	4994421.794638417	5274029.455462854	5145253.673574502	4396651.08765974	3985702.5540222735	4120190.938677107	0	0.004212036853256169	0.301991928447474	False	0.0020323212536728697	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG84	12409419.184839772	13078942.365019867	12793423.030649036	10276783.51953748	10305644.156273918	9292899.555137867	0	0.0042193313352658	0.3577035701197905	False	0.0020568070519098925	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A972	3912078316.1720777	4097299501.1309247	4093215830.529349	3630769537.422858	3576948802.7006426	3466972406.3185325	0	0.004284768705167577	0.1811219830472035	False	0.002081292850146915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8Q6	141297.23510072628	133796.22389038006	115453.0700519794	1473989.491157701	1213043.965391601	1462541.956685329	3	0.004326279010010566	-3.4093973827563597	False	0.0021057786483839372	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEB2	586018690.7031747	586764812.635524	583217777.9605882	544274642.1351966	555383700.7462463	547841316.3298101	0	0.004414471111919321	0.0920157307542903	False	0.00213026444662096	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63389	38572602.23267878	38850265.16675156	37785901.32429921	40625621.32622713	40575290.63991899	41388430.98207971	0	0.004467884890749061	-0.08958303997385697	False	0.0021547502448579824	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFG8	4023212246.428503	4059230778.666278	3999315828.0898767	4244005470.408988	4179039820.406223	4174673270.3946495	0	0.004529744536017022	-0.06033198983991316	False	0.002179236043095005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69503	407074560.0879091	414931558.17591536	408843998.8848883	491409696.3555605	509096751.4462325	520131254.3480631	0	0.004607250524667143	-0.3050213733693399	False	0.0022037218413320275	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52613	832088.1003857183	787226.5934790854	966040.9264676532	124136.32076234125	140672.7036419937	152939.5946342285	3	0.0046593630129009	2.6296557752407796	False	0.00222820763956905	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77295	141297.23510072628	133796.22389038006	115453.0700519794	1999081.6826513829	2355058.4100030367	1908901.12465915	3	0.004699530367617329	-4.00329702947491	False	0.0022526934378060727	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGM5	2273244.9416719065	2132765.9999999995	2152504.6217767536	1909681.093511371	1756559.4577511474	1774116.4278440548	0	0.004800917561101655	0.2696679964341999	False	0.002277179236043095	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39831	277281005.8196775	280506289.70371485	278887399.5169145	271049902.105207	273431424.7298563	270384582.7356033	0	0.005193487427604112	0.038104126003337416	False	0.0023016650342801174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADS2	84544111.11588034	88139499.34482056	86843262.2490499	74129089.99788235	78869449.66037872	75767309.54217829	0	0.005204323779020679	0.18201223149532053	False	0.00232615083251714	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24205	14263728.942892238	13515718.505540697	13942446.56275094	12421808.799677111	12413125.980692046	11753897.898660284	0	0.005244378668240265	0.1894012630402568	False	0.002350636630754163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6X1	141297.23510072628	133796.22389038006	115453.0700519794	1050703.0867610462	1217754.8837802785	1326892.8251320857	3	0.005269444501728927	-3.202566196272093	False	0.0023751224289911854	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75823	67737397.303336	65759055.53466275	67201023.32539006	75003391.38695998	73747784.82671985	71936588.98381558	0	0.005307168068377255	-0.13698417520187076	False	0.0023996082272282077	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31677	3527003.1482413607	3195473.9435910624	3485427.572072398	4062776.95423714	4467286.146785414	4370898.845640499	0	0.005380086427894663	-0.33779188238098595	False	0.00242409402546523	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77690	4742427.318416315	4436258.033012251	4404248.358953063	6038991.111109683	5966310.621839259	6622614.205017349	0	0.005526622704318753	-0.4556711630746433	False	0.002448579823702253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGD3	1264230852.5102932	1242157742.1668887	1273843908.811254	1363591809.2544124	1359821206.0521743	1368050712.263304	0	0.005564598294713286	-0.11414209168293668	False	0.0024730656219392757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEH5	110574070.43306965	110630129.9034865	108092698.41274144	100397148.78202984	95125028.5618304	96869697.63188642	0	0.005572074482441522	0.1714857029450727	False	0.002497551420176298	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10100	53950446.06556294	55564717.863576986	54901740.73278549	46816754.96741293	48643145.42964108	49679566.09795209	0	0.005859438937271898	0.17991876645636304	False	0.0025220372184133204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37349	72347319.73330119	69432894.30376151	69188145.7688405	60495455.52907146	60266253.86412732	61436081.127019145	0	0.005969825580428166	0.21152118155830377	False	0.0025465230166503428	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17446	20461961.459694367	16004394.01761669	16717875.573583191	124136.32076234125	140672.7036419937	152939.5946342285	3	0.006118854784486453	6.992219685437481	False	0.002571008814887365	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACF0	7243138174.595097	7095656638.562326	7198407055.045567	8072314607.799644	8301317578.379853	8504599259.841865	0	0.006932689939868202	-0.2080531043375628	False	0.0025954946131243883	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
