protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AEJ2	230038.27074944857	69675.80783092458	87489.212751241	4211208.132370582	4416887.111595693	3828532.367875239	3	0.0008691776327380453	-5.007678513589821	False	0.0008108108108108109	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28634	230038.27074944857	69675.80783092458	87489.212751241	13790903.7343342	12370716.777676744	12838217.70706974	3	0.0009075243139053498	-6.6542331131495995	False	0.0008353808353808355	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75830	468646.7792177358	469451.9206616994	403365.9760513875	135535.7499999999	141118.84916104993	48546.97270018835	3	0.0011974448035148827	2.0444029295781427	False	0.0008599508599508599	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9L8	28005133.170192864	28921484.345760603	24935125.79607045	39824540.69749777	42310463.37260971	39389342.14357948	0	0.001294663226375888	-0.5699840770438491	False	0.0008845208845208846	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76340	1448519.3745681867	1523091.4545806977	1256627.3889862876	135535.7499999999	141118.84916104993	48546.97270018835	3	0.001379313462405371	3.700650524367515	False	0.0009090909090909091	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFY2	230038.27074944857	69675.80783092458	87489.212751241	14833566.999999998	13591978.879031949	13026908.48408741	3	0.001393241944899525	-6.742222498762025	False	0.0009336609336609337	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A905	303644927.5483556	296065304.33281946	312923770.19268566	354555380.98272085	365016638.412664	356282784.1866226	0	0.001412691143427981	-0.2373750756827053	False	0.0009582309582309584	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61626ups|LYSC_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	15990672.999999994	15342786.547203047	17510954.93140936	3	0.0014901008260060323	-6.978958568461546	False	0.0009828009828009828	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
Q47083	230038.27074944857	69675.80783092458	87489.212751241	1621928.9965377462	1743072.6877775297	2015399.2079623996	3	0.001507543333228887	-3.7965505505495734	False	0.0010073710073710074	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	9449707.381463028	10157530.20238984	10904841.637430351	3	0.0015301369246614328	-6.3001454683844695	False	0.001031941031941032	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P01375ups|TNFA_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	12939041.220126396	14708752.023636162	14669525.283061428	3	0.0016229098974666896	-6.772013186555903	False	0.0010565110565110565	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0A7R9	2380089868.250458	2465461593.93432	2419260398.78843	2638423912.9330707	2671021936.362728	2710822950.178323	0	0.0016353615401720333	-0.14272515301178715	False	0.001081081081081081	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7H6	19688122.99765735	17859511.404754054	17209556.83749785	135535.7499999999	141118.84916104993	48546.97270018835	3	0.0016433237369464526	7.395570404796902	False	0.0011056511056511057	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67699	230038.27074944857	69675.80783092458	87489.212751241	5593261.767592998	5471342.376186328	4784471.575485785	3	0.0016963981134952353	-5.355163682060036	False	0.0011302211302211304	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	63362356.109274335	61174943.66757687	55016749.76940149	3	0.0017389541113673568	-8.857111259686624	False	0.0011547911547911548	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0ACV0	230038.27074944857	69675.80783092458	87489.212751241	1712481.3750000014	1556812.1828712982	1336671.3410077656	3	0.0017652271483589927	-3.572340295616149	False	0.0011793611793611796	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36938	364904089.00323343	357364265.1125212	357307105.9239583	383356552.3498203	384274308.5754001	388958376.3912624	0	0.001844700339391183	-0.09941249403020523	False	0.001203931203931204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28635	456466218.8270478	457840339.3625844	447376087.2258716	400681743.42512447	416767334.2780021	410144588.3652488	0	0.0022153238637721124	0.1495573999822458	False	0.0012285012285012285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A840	20874418.95119923	20257195.044944014	21107208.530480582	18555295.42027189	18495172.28499609	17987481.123583447	0	0.0022855826827553657	0.1773880625249431	False	0.001253071253071253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	20123044.378998093	17348650.33295939	17568573.339487936	3	0.0023157870021954176	-7.15125246993804	False	0.0012776412776412777	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	31888701.13297818	30435662.63763976	26933128.792334422	3	0.0024314488896685312	-7.848738252534429	False	0.0013022113022113024	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0AF70	2628741.106241447	2484985.6315651564	1908575.3672566167	5506016.315553092	5464168.284873685	5265081.916886552	0	0.0024405516183086113	-1.2091150994641244	False	0.0013267813267813268	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77649	230038.27074944857	69675.80783092458	87489.212751241	1031686.85972217	1288397.3009470382	988770.524433924	3	0.0024701415041413466	-3.095168813164715	False	0.0013513513513513514	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37647	41580130.1618416	41324372.30176929	41414711.83659528	38096466.02917503	38487150.71438884	38850497.80057704	0	0.0025345976232211877	0.10697964061087493	False	0.001375921375921376	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07395	915923710.8770504	914608256.646366	910720723.9855268	938117024.5268532	936794652.6778516	930635181.3867112	0	0.0025459971056423824	-0.033446685665690305	False	0.0014004914004914005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P26365	3255029.8089913167	3114191.427683428	3722739.20959875	135535.7499999999	141118.84916104993	48546.97270018835	3	0.002582697516409395	4.955728416120457	False	0.0014250614250614253	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21365	5240729.982821328	5002006.292805001	5338770.017618735	3973322.9999999977	4048280.375943339	3907232.420563013	0	0.002607362322108505	0.3853814591379706	False	0.0014496314496314497	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	30543970.17510379	27437333.65183276	25615349.405728173	3	0.002652728009880607	-7.754210159408295	False	0.0014742014742014742	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0AGF2	34747408.00320791	35309344.977140084	35008829.47383929	39326365.435506575	38215452.397053085	39182946.214260586	0	0.0026529286030240956	-0.1518205258278405	False	0.0014987714987714988	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AET8	6383795.093173813	7681306.615510231	7224581.122614794	135535.7499999999	141118.84916104993	48546.97270018835	3	0.002800256212998256	6.032676416098913	False	0.0015233415233415234	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8W8	518738143.38184094	537154123.7219034	529781056.5736638	580334937.6211152	569127842.1507257	579704626.4548353	0	0.0028960483701123635	-0.12498196631458564	False	0.001547911547911548	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05020	103690552.40208408	103143201.11363982	101070576.90721811	111634345.48617466	110265153.64885025	108697772.49336176	0	0.002936026082660274	-0.10259266047229314	False	0.0015724815724815725	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62937ups|PPIA_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	23206189.524581134	26519339.872246057	22105222.354885597	3	0.0030525878650979766	-7.5353665880818985	False	0.0015970515970515971	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P33029	230038.27074944857	69675.80783092458	87489.212751241	3989398.99532892	3377174.6342733046	4184034.665798424	3	0.0031057211384908985	-4.898733804820998	False	0.0016216216216216218	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6E1	230038.27074944857	69675.80783092458	87489.212751241	1323038.6821926236	982999.9893430234	1256766.969110587	3	0.003163904060566748	-3.2018506621686957	False	0.0016461916461916462	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACE7	244946917.06080756	245306467.49999735	247935363.02881628	237370146.85686263	238432415.451696	234783174.686895	0	0.0032525697121568984	0.05498101543535416	False	0.001670761670761671	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37671	230038.27074944857	69675.80783092458	87489.212751241	570914.2499999995	673400.9480240613	496866.87872418057	3	0.0033186598270091958	-2.16890395353572	False	0.0016953316953316954	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21156	24265609.72060228	24557191.1553789	24330838.4139497	29711923.150518224	31107850.14613961	30727934.63690704	0	0.0033502135410057553	-0.3235941277484581	False	0.0017199017199017199	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77295	230038.27074944857	69675.80783092458	87489.212751241	634391.1874999999	799956.8616012642	584433.5249816104	3	0.0033655220445348443	-2.3823217029044965	False	0.0017444717444717447	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	16773876.498911863	13700324.790508542	15051394.191027274	3	0.0033898745415765715	-6.877442861772091	False	0.0017690417690417691	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P16659	708771537.3023968	699515239.091678	698307408.5225337	730994792.4894854	730880164.6233268	736378095.1411673	0	0.0034602973888189807	-0.061445052304064315	False	0.0017936117936117938	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09551	230038.27074944857	69675.80783092458	87489.212751241	1407930.0000000012	1280598.5895024345	1032073.350166254	3	0.003574335946862686	-3.264372926370274	False	0.0018181818181818182	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	15883014.361555653	12891623.6867437	14826776.972296722	3	0.003584193772899361	-6.81513993015019	False	0.0018427518427518428	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS	230038.27074944857	69675.80783092458	87489.212751241	34193077.59273166	27803446.164154813	32646689.93656327	3	0.003711877234970694	-7.933264036302824	False	0.0018673218673218674	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P27838	21782115.693474088	22314473.1704101	26288519.85186909	33284080.909252748	37204785.618222415	33550167.75316756	0	0.004320020048748623	-0.5637827757778796	False	0.0018918918918918919	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69931	15766337.87501038	16265133.083923912	15273907.62257378	17982540.95683961	18354706.48812668	17703067.44221752	0	0.004580692606263092	-0.19203185502336517	False	0.0019164619164619167	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6D7	327089163.1562647	334121462.83588487	332563593.8050796	367156734.05047697	364665938.0327946	354831152.2512681	0	0.004690843788443081	-0.12890239221493702	False	0.0019410319410319411	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFL3	176862519.19709232	170836081.67958704	167293160.73861018	146636665.23064753	150979988.58446586	153867149.07827553	0	0.004749682054608271	0.18987512196569267	False	0.0019656019656019656	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q47156	230038.27074944857	69675.80783092458	87489.212751241	1159477.2499999986	1044030.3348569182	814972.0245621043	3	0.0047753872155976065	-2.962658934348245	False	0.00199017199017199	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77756	6187227.739827761	5544525.962457575	5849510.254097523	8337470.486375151	7503775.3040259695	7605196.86085197	0	0.005176712026358396	-0.4153302575184873	False	0.002014742014742015	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6P9	8845281454.41879	8614717250.071417	8648133738.81704	9175460912.018915	9425006437.89104	9237914131.721766	0	0.005179712404881702	-0.09257607255553316	False	0.0020393120393120395	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09373	22877645202.48304	23432339483.28134	23310886869.58684	24691137520.07261	24651641953.145294	24410441557.50016	0	0.005330856397440464	-0.08318618299481421	False	0.002063882063882064	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P40120	79375414.12159583	80566611.58758298	78710650.24877095	73814094.36228627	72248666.58443438	75000464.8118985	0	0.005504726337068993	0.11045346273648968	False	0.0020884520884520883	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62399	6552867666.240237	6572100547.239874	6694906528.205919	6896536670.015204	7009980678.197033	7081468710.158026	0	0.005623032793310652	-0.08261589179839739	False	0.002113022113022113	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77766	230038.27074944857	69675.80783092458	87489.212751241	5082448.03247162	6638248.204708632	5816851.804726636	3	0.005630612988821214	-5.501212029748282	False	0.002137592137592138	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADC1	9310008.94763076	10671640.467487508	10919678.692972211	14726211.086446453	13516180.685089234	13461822.195582105	0	0.005715869510922845	-0.43252432189055184	False	0.002162162162162162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9B2	13359048992.444056	13406408422.531414	13091312980.78557	14081288828.749949	13837454488.982796	14020939936.04096	0	0.006005248446957208	-0.07349115266547818	False	0.002186732186732187	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08373	22786675.4782112	22276095.13758512	23066097.557675783	20493026.891656764	20796105.94931797	20584219.577500544	0	0.006019446389697337	0.13894803534733574	False	0.0022113022113022115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09029	5778439.489503071	5682233.627157981	5893578.197846366	5308899.675240651	4996632.743202137	5097682.320230113	0	0.006381231520591062	0.1720576457058449	False	0.0022358722358722357	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07330	8503360.252701271	8497084.554566404	8175744.292956624	7767194.588248137	7451428.665115261	7345792.912339322	0	0.006826321838813843	0.15801046940315389	False	0.0022604422604422607	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A715	530248438.90279657	534393036.03742456	548051957.8902996	580856761.927474	567367690.9689732	574169563.4962385	0	0.006929279172935297	-0.09494299922985766	False	0.0022850122850122854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02358	2875494791.1454983	2839092511.7960534	2938078245.736042	3377364847.823984	3379237655.942541	3205225914.5910416	0	0.0070069642595764784	-0.20326592309728367	False	0.0023095823095823096	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A717	1277898851.056253	1319330394.818864	1305228262.2818158	1366108742.376541	1403505311.3586648	1383837120.0107782	0	0.0070316740497915154	-0.08992767127155117	False	0.002334152334152334	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P14900	77841120.20708176	81544153.4157617	79676438.3643903	87599002.96948743	87760396.04609439	85383234.61482437	0	0.0070807735853682585	-0.12524340784373814	False	0.0023587223587223593	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADY3	1224384059.8031871	1295448843.3619	1245097389.5362997	1426483293.6559105	1379437703.6454875	1388640363.7518256	0	0.007153886775525168	-0.1558967974387661	False	0.0023832923832923835	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37636	128329369.18212318	128835944.00869034	131096117.2133484	122535851.56325272	124261934.06731331	123716590.19579482	0	0.007332585006951312	0.06749887846098007	False	0.002407862407862408	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9P4	401927016.6978032	408859999.764663	386951938.2970013	448026240.6558796	436977938.1696194	462436302.5151087	0	0.007355339741981931	-0.16990803880633099	False	0.0024324324324324323	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7W7	597985338.02212	624246865.2096062	601435137.9082237	659170497.0085224	666536863.5043887	674834116.3265903	0	0.007376943490566203	-0.1335479515386119	False	0.002457002457002457	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00954	310280056.46569186	315504072.51538926	318512730.804072	335509199.0005292	343276651.61497706	332032039.3547189	0	0.007379959333157696	-0.09821072532363452	False	0.002481572481572482	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7J3	6980097825.755985	7157841010.425512	7061690925.949762	7751495099.548573	7719835912.962942	7482094931.694428	0	0.007531560181748846	-0.11467043181360587	False	0.002506142506142506	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A972	4040700539.5463066	4063405219.956317	4189254753.101334	3732390476.297569	3772544858.877868	3703165292.7580414	0	0.007553320298301183	0.1333375310276686	False	0.002530712530712531	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGJ5	424225290.9505117	423851591.97779584	432478394.7158826	445359114.1869382	458828831.29996616	452650906.9115266	0	0.007912639326868792	-0.08347985545235134	False	0.0025552825552825555	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76537	33362385.25832557	33246758.19575124	32767620.36350709	31812255.77391813	31620843.703929227	32215852.59069202	0	0.007983395537439649	0.05515939913900982	False	0.0025798525798525797	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6F5	5588528882.675735	5528636817.110304	5680898950.982139	6337364917.732413	6355705255.246941	6075921065.06618	0	0.008027428977814423	-0.16005608699003626	False	0.0026044226044226047	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
