protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	61345.83142376111	32286.244595565808	74607.76145553491	5194599.212723606	5435378.598840781	4892941.511881563	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			3	0.0008792077063153615	-6.527736732288688	False	0.00028962611901000527	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A972	244028090.22817335	237735191.55749327	244677322.8329086	213136034.37478295	218509050.1344768	214993743.1479803	P0A972	P0A972		cspE	0	0.0009952671779248443	0.16788470756162518	False	0.00031595576619273305	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	92663.95158501004	321729.4861703888	74607.76145553491	1247339.6843459294	1072470.5428318628	1154038.2198859458	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)			1	0.0010401799437476215	-2.8286249069208194	False	0.00034228541337546077	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M2	246821152.4398769	243682962.032186	242940469.15455887	258582558.3231621	259326429.98527157	261015190.74481007	P0A7M2	P0A7M2		rpmB	0	0.0010737535860263104	-0.08679493703201338	False	0.00036861506055818854	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	61345.83142376111	32286.244595565808	74607.76145553491	1331400.8581198456	1510510.874999999	1505897.428217629	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)			3	0.0011993240129886502	-4.6916973508447954	False	0.00039494470774091627	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	1141603.5625931346	566542.993702306	230742.6964138117	3968783.0533860335	3348816.51837749	3551863.7234169324	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)			0	0.0013354478813276782	-2.4869784000235335	False	0.00042127435492364404	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	271394.2367103867	32286.244595565808	74607.76145553491	721396.4372028955	861534.1250000008	946706.5872775466	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)			2	0.002003260388483638	-2.7413726168617334	False	0.0004476040021063718	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	61345.83142376111	32286.244595565808	74607.76145553491	717410.174168976	762729.2021300176	866223.6055939884	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)			3	0.0020383719686864928	-3.8018349486658534	False	0.00047393364928909954	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P23839	20114204.58596295	20576060.75460455	20341398.00128809	18834046.921107784	19105190.19424804	19018249.8142046	P23839	P23839		yicC	0	0.002234949951044932	0.09967241648539109	False	0.0005002632964718273	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A850	1025003471.3546612	1013772588.547994	1025377728.4817528	981357981.9993674	984750181.1648016	993861595.2447492	P0A850	P0A850		tig	0	0.002873081978955835	0.04990627112160117	False	0.000526592943654555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8G6	43194405.492585175	42366782.74620504	42771622.824969575	40427741.81560963	40917399.54149231	40613873.09789365	P0A8G6	P0A8G6		wrbA	0	0.0034451838111558795	0.07349367667774294	False	0.0005529225908372828	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24183	45340537.36426439	45258307.82288504	44980246.28826497	46425747.67808281	46271615.29177628	45985996.15846211	P24183	P24183		fdnG	0	0.003914571899222122	-0.032659978074232945	False	0.0005792522380200105	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB71	417606228.3595184	408865116.8744822	418767632.6030478	441219103.17864656	446140840.2346751	441080693.7585227	P0AB71	P0AB71		fbaA	0	0.004085281677981693	-0.09331111972438998	False	0.0006055818852027384	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A937	5880917.369796021	5891464.029008313	5870807.256667518	5504210.046255236	5591161.000000004	5564925.659685689	P0A937	P0A937		bamE	0	0.004346533268889614	0.08269722877356252	False	0.0006319115323854661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17117	10122303.228503738	9687765.19750961	10029114.68308596	11047195.484789314	11027397.570490552	11235431.7882525	P17117	P17117		nfsA	0	0.004620944393849495	-0.1587483897489954	False	0.0006582411795681938	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A915	34561635.17973788	33868281.259228624	35321252.46031222	39015324.28057528	38524589.84670505	38937398.46832816	P0A915	P0A915		ompW	0	0.004901043204750895	-0.166921384189513	False	0.0006845708267509215	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69908	7095910.279055166	6828564.686006828	7203034.552276812	6071534.55992858	6033807.222791649	6221123.956774828	P69908	P69908		gadA	0	0.0050660936539470795	0.20519412548847765	False	0.0007109004739336494	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61889	114091203.33466086	111203895.94682533	113148089.15248355	105008908.93774092	104976853.89546654	106070621.16081956	P61889	P61889		mdh	0	0.005802681369654399	0.09873172519910399	False	0.0007372301211163771	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J7	339248654.85907835	336416705.9559712	341125422.1985669	327769278.06365293	328432081.26951	330777035.43449754	P0A7J7	P0A7J7		rplK	0	0.005836571194616287	0.04293244865618087	False	0.0007635597682991049	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	61345.83142376111	32286.244595565808	74607.76145553491	169937.6818098852	240016.34379999983	212697.0401952678	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)			3	0.00585629758048273	-1.8879045406639483	False	0.0007898894154818325	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P24232	2203614.84137084	2237592.400253292	2283568.117897613	2096259.6675084024	2002884.5381985265	2019255.86414055	P24232	P24232		hmp	0	0.006180181373989908	0.13633163048314784	False	0.0008162190626645604	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46829	50848937.29272213	51756646.54574584	51047043.52348694	53417461.37481843	52894444.11784852	53970803.3080685	Q46829	Q46829		bglA	0	0.006245136654145938	-0.0609463605331117	False	0.0008425487098472881	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69797	55133906.13389218	54200884.82255431	55198675.26934996	52362094.69925951	52829679.809538856	52200978.6629499	P69797	P69797		manX	0	0.006265016679988853	0.0640119425963584	False	0.0008688783570300159	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8M0	214740871.8447914	212140790.20360893	211894503.62629792	222060099.0016318	218421553.5671971	220422889.24925107	P0A8M0	P0A8M0		asnS	0	0.006438110149060256	-0.049131426955361684	False	0.0008952080042127436	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09029	1851049.9871229476	1904216.5809619527	1884995.05687416	2096664.0546256213	2049677.5111610552	2009175.6120237825	P09029	P09029		purK	0	0.007692203176541365	-0.12611799104057486	False	0.0009215376513954713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76561	729980.3877125492	721407.3771350794	790735.3983477493	933392.4334913908	878702.8492115191	869448.4762939048	P76561	P76561		ypfH	0	0.007900627756552819	-0.2581982665665721	False	0.0009478672985781991	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	61345.83142376111	32286.244595565808	74607.76145553491	612666.9340957648	535816.3749999997	439895.9505205187	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)			3	0.007915256984185697	-3.238964161391672	False	0.0009741969457609268	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	999995.0199753884	629486.4614670766	1053715.4056201188	2227037.310301374	2216515.0950410706	2288707.1562427403	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)			0	0.008201385223983495	-1.3271378804423226	False	0.0010005265929436545	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AGD3	131857770.33513266	128906369.40393443	130654835.5048338	134784661.5503602	137083264.69394028	137919568.56837696	P0AGD3	P0AGD3		sodB	0	0.008683984253140702	-0.06616226258570386	False	0.0010268562401263824	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	61345.83142376111	32286.244595565808	74607.76145553491	1400629.5629878158	1036846.1630984292	1070825.6540250538	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)			3	0.010026973190780384	-4.382181421004948	False	0.00105318588730911	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AFK9	30640759.269366227	29581801.47452296	31014686.282001592	32747815.365527943	32703605.586238988	33592150.764805265	P0AFK9	P0AFK9		potD	0	0.010318351279694054	-0.11844042634456314	False	0.001079515534491838	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39310	3545965.886764161	3464778.312495748	3497514.943358274	3288071.0412379163	3331549.2022116072	3203638.8071051184	P39310	P39310		ytfB	0	0.010637863590892933	0.09725003388520845	False	0.0011058451816745656	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6A3	428599072.10804456	424798168.298028	426213421.4452556	438403083.539973	446755997.3963701	443679241.2157077	P0A6A3	P0A6A3		ackA	0	0.01073477250473709	-0.05446066635637465	False	0.0011321748288572932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61949	25110702.05324536	24470451.776025377	24028875.911388718	22773737.352760147	22298791.253552083	22348657.676026303	P61949	P61949		fldA	0	0.0108358648672303	0.1267003423019665	False	0.001158504476040021	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6X7	70614501.11909133	69919246.99181615	71595037.06781991	73105743.01095854	74950370.04354496	73772743.77723843	P0A6X7	P0A6X7		ihfA	0	0.011489044611690041	-0.06450664902852588	False	0.001184834123222749	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A991	30098392.169813026	29624152.55506812	29509416.06068584	28772545.82102255	28509334.027035706	28509134.9940134	P0A991	P0A991		fbaB	0	0.011644331274276129	0.05673398434587213	False	0.0012111637704054767	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26646	19966328.158039205	20852462.49537009	20154428.238029648	23162667.593623318	21880832.124023456	22376420.810249217	P26646	P26646		acuI	0	0.01192888961824855	-0.14499921612554173	False	0.0012374934175882043	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36548	1138955.5217471584	1078962.7704687754	1048772.3736754188	1335711.379680759	1252181.156070469	1229617.454925063	P36548	P36548		amiA	0	0.012725608376360864	-0.22480208513798558	False	0.0012638230647709322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77433	3692297.483888238	3545440.8183872234	3594713.016912991	3833069.03546074	3842158.024503931	3908001.085888975	P77433	P77433		ykgG	0	0.013556111073953546	-0.09667762285501945	False	0.00129015271195366	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9M8	321057361.0393686	320521639.3871897	319740369.46076447	316896908.5170816	314546670.59200656	316664631.0132518	P0A9M8	P0A9M8		pta	0	0.013740877116501954	0.0199640761691588	False	0.0013164823591363876	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADU5	16743104.856143884	16763638.00914961	17008750.64921002	17358300.75713355	17173933.64654776	17416996.87326977	P0ADU5	P0ADU5		ygiW	0	0.01381073626780977	-0.040376458798889237	False	0.0013428120063191155	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27836	1116323.126033743	1111426.729075235	1145727.954332205	1179482.6263785963	1172965.7617109453	1197725.2909899803	P27836	P27836		wecG	0	0.01390548465421318	-0.07365293295130355	False	0.001369141653501843	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFL3	17975991.586255938	17445088.143881783	17462439.66460001	16644140.254968513	16409667.94003366	16491098.76047979	P0AFL3	P0AFL3		ppiA	0	0.013973187594322154	0.09408143031095899	False	0.0013954713006845711	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P65870	8246292.624506722	8071589.696845953	8145458.173383594	8398495.904990504	8493955.894594524	8414858.422996307	P65870	P65870		queD	0	0.014637252299546556	-0.048932760493088714	False	0.0014218009478672987	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36979	12393528.245404815	12340744.34671138	12228374.166924492	12611668.60138518	12514605.679108365	12617041.61194196	P36979	P36979		rlmN	0	0.015239857304158133	-0.0301531081657022	False	0.0014481305950500263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEG6	6566439.722107625	6429111.06707166	6341509.411692457	6192218.324980966	6013377.009676225	6087267.6875768425	P0AEG6	P0AEG6		dsbC	0	0.015625824004763113	0.08008759016154268	False	0.0014744602422327542	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P66948	4810448.505274128	4908347.589539195	5093085.1446752455	5507702.04600667	5505380.789626904	5557265.564513145	P66948	P66948		yfgC	0	0.016284913091823873	-0.16184904903582162	False	0.0015007898894154818	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	917559.832026903	4497912.573968153	5049749.152798925	13326224.129236052	13126783.193912102	12779690.38198705	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)			0	0.016592365272295052	-1.9064536857643046	False	0.0015271195365982098	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M6	81620729.92100497	83900298.70515196	76517333.5883349	92219435.98628648	89069125.39042014	94722205.17395397	P0A7M6	P0A7M6		rpmC	0	0.016643355108793067	-0.1894888167196601	False	0.0015534491837809374	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61175	375627280.1098364	384645792.5063584	384750629.1004464	362129161.6032152	367466875.2951677	368311819.4779719	P61175	P61175		rplV	0	0.0169575580814545	0.06062048307379143	False	0.001579778830963665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8W5	4998037.958384502	4988293.03221325	5352929.643846967	5914125.33064549	5700259.248799808	5582625.936650689	P0A8W5	P0A8W5		yqgE	0	0.017350403282006772	-0.1649288469678822	False	0.001606108478146393	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADE8	29731353.209614422	30517724.012495145	30114233.58909729	31425570.492724977	30943503.23922361	31468365.509928875	P0ADE8	P0ADE8		ygfZ	0	0.0175319327239624	-0.05442651332330284	False	0.0016324381253291207	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV9	324770.7832962685	346064.3563019474	344102.430345773	307345.1452424925	288999.2812000001	274516.2616251335	P0AEV9	P0AEV9		hycI	0	0.01798186662595136	0.2208771343043241	False	0.0016587677725118486	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A812	3803344.610435285	3785629.327337651	3925327.6293978407	4196590.697470617	4034013.8922932	4061017.2724655727	P0A812	P0A812		ruvB	0	0.01845075717674947	-0.09424838685478228	False	0.0016850974196945762	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACL2	3430474.1482058577	3403775.86595495	3271705.2494422905	3583843.262870417	3582059.39763974	3728905.4388405858	P0ACL2	P0ACL2		exuR	0	0.01902790849014321	-0.10843508646102357	False	0.0017114270668773038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG99	8187960.760398039	8400442.911293793	8551541.049691413	8997099.857394455	9631800.458754148	9296840.259821031	P0AG99	P0AG99		secG	0	0.01920755916001208	-0.15161406321845	False	0.0017377567140600318	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69924	16511076.860710436	16865312.281339716	16341484.327825896	17543703.026234172	17143003.12779977	17323215.74867611	P69924	P69924		nrdB	0	0.019287017190377547	-0.06502228076947643	False	0.0017640863612427594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69931	4741213.868267007	4638315.344709013	4813324.584028536	5169661.289678762	4965044.378996339	5220884.6742248265	P69931	P69931		hda	0	0.01935866502095539	-0.11359927221701144	False	0.0017904160084254873	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADZ7	37537120.99351002	37511846.29809628	37706048.44607583	34764262.68720529	35368562.31365445	35931127.04907467	P0ADZ7	P0ADZ7		yajC	0	0.019359897582237967	0.08825720016558529	False	0.0018167456556082149	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC69	50918695.33974261	50756718.379874445	50097737.61725882	48778595.46931768	49497313.57953191	48255755.63285431	P0AC69	P0AC69		grxD	0	0.02037791766981095	0.05070414389116467	False	0.0018430753027909425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF06	1244106.288195007	1185442.827432271	1291734.7895753218	1050831.8997385052	1138719.8103585194	1078759.9656776253	P0AF06	P0AF06		motB	0	0.02089254613629014	0.18725489147556004	False	0.0018694049499736705	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD70	2728745.053715423	2537158.024148957	2644161.743059043	2847206.780350881	2943756.017799926	2937839.3054804737	P0AD70	P0AD70		ampH	0	0.021041227959286604	-0.142094162058158	False	0.0018957345971563982	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60438	334689378.27133447	323483241.17296845	327883499.40531427	294946400.7397751	306418032.55573267	312135311.1252125	P60438	P60438		rplC	0	0.021545620553154884	0.11026543100484328	False	0.001922064244339126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	1091270.772870812	1203763.3587705384	1195597.984883967	1345971.7171016615	1385632.941228873	1522199.8647647554	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)			0	0.021590259274370388	-0.2852654211444055	False	0.0019483938915218536	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0ACD8	34421175.68643202	34500672.83745965	34249013.79391601	34695536.10454656	34681697.51459221	34894787.75589545	P0ACD8	P0ACD8		hyaB	0	0.022485944927926382	-0.015316520907848508	False	0.0019747235387045812	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEN8	12351316.761721278	12562875.002623092	12813677.21824525	11740101.03774021	11838195.704732245	11773545.481946403	P0AEN8	P0AEN8		fucU	0	0.023162114363249716	0.09384521593673664	False	0.002001053185887309	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
