protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	124118.49620372876	82822.6093799999	57407.25082139107	536134.7119304562	441696.6840181908	563945.6561627337	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)			3	0.001940851827610175	-2.544081898296576	False	0.0013711151736745886	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P45578	51023333.36593127	55197204.63851131	50916008.05819737	63791848.11863051	65113861.00115547	67919317.93585655	P45578	P45578		luxS	0	0.0022444944026758025	-0.3248949218027568	False	0.0014015843997562463	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45464	35110935.01066711	35036607.84000961	34687054.379119545	33132114.90860205	33042560.191520955	33194178.314211305	P45464	P45464		lpoA	0	0.0024564766633297873	0.07724928632810693	False	0.0014320536258379038	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9S5	72187568.71518475	72885737.82420267	72988320.67541295	78653724.75289391	77113005.72020324	77316003.7892013	P0A9S5	P0A9S5		gldA	0	0.002690112608297629	-0.09610622187212903	False	0.0014625228519195615	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38506	888814.5512356414	934840.3798594476	808173.2227321289	1233055.2009304874	1239085.4392075366	1143446.400413456	P38506	P38506		ygdG	0	0.002735794126671818	-0.45816461683063436	False	0.0014929920780012188	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGC3	6761475.126596057	6758368.85286841	6653481.855572016	6453631.880423386	6388942.1708367	6327236.151571876	P0AGC3	P0AGC3		slt	0	0.00278276149984921	0.07361289740483587	False	0.0015234613040828763	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09831	33863457.14265987	33074589.415162407	33651246.752520986	31176139.63982645	31702467.422957163	31471157.26579337	P09831	P09831		gltB	0	0.00319106930648332	0.0923859340440304	False	0.001553930530164534	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A799	1566982354.8390524	1607746150.313444	1576429107.324208	1705541654.0714626	1718064971.666852	1697299277.6310265	P0A799	P0A799		pgk	0	0.003287862227720956	-0.10811998304204647	False	0.0015843997562461913	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABH0	13889341.789349712	13673520.61904584	13843962.162951205	12960162.636817234	13201927.04604952	12898557.482386464	P0ABH0	P0ABH0		ftsA	0	0.0033732076122706925	0.08415271647664824	False	0.001614868982327849	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A847	23585657.99070584	24014392.350816146	23763985.484464336	24914500.854182985	24644250.723460626	24915316.05414706	P0A847	P0A847		tgt	0	0.0034770616721991553	-0.06154095115262299	False	0.0016453382084095065	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9L8	3070751.190024862	2899776.228913863	2984532.896200068	3729596.4614257705	4043851.612618719	3999698.43165945	P0A9L8	P0A9L8		proC	0	0.003591423603606252	-0.3947248940122607	False	0.0016758074344911638	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75746	124118.49620372876	86558.3359400001	57407.25082139107	308030.4088004755	390951.3923305078	300172.0096338855	P75746	P75746		ybgL	1	0.0036477079852584434	-1.898021220764179	False	0.0017062766605728215	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6F5	726672245.8958249	736909755.9168493	737474889.5194535	772080112.06062	771539021.5347289	775707904.0997608	P0A6F5	P0A6F5		groL	0	0.0036492211942971437	-0.07550982670214114	False	0.001736745886654479	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P56262	3030666.884474834	3096237.4385662307	3066846.2557892576	3334009.001055359	3423621.615780567	3316922.7602507165	P56262	P56262		ysgA	0	0.0036738251484931548	-0.13199045061659442	False	0.0017672151127361368	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A790	10160077.038206805	10259776.075363714	9400765.098869462	12619920.79800718	11898856.262149611	11885278.241236204	P0A790	P0A790		panD	0	0.003965629174483218	-0.28778900472921404	False	0.001797684338817794	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7E9	18546541.387866043	18668855.87099916	20006315.143808667	23822893.36606308	23058947.655853987	22196597.168052085	P0A7E9	P0A7E9		pyrH	0	0.00397131380292563	-0.2716727929785457	False	0.0018281535648994515	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64602	1816337.5202826916	1797473.8749999986	1773380.800465347	1700997.03237068	1650974.8926708333	1684764.640526798	P64602	P64602		mlaB	0	0.004095496971565814	0.09704426003010924	False	0.0018586227909811093	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	7925254.425301152	7878945.720539684	7536491.263177084	6563567.587983124	6713121.839415288	6774632.905592728	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			0	0.00424029266952407	0.21914991603974604	False	0.0018890920170627668	False	False	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P36928	808049.8633041475	757620.5170734276	814215.2875061156	670670.943908405	667860.3991141779	620935.1028688481	P36928	P36928		yegD	0	0.004514303100570883	0.28043139837727027	False	0.0019195612431444243	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05793	20457274.638743117	20121180.455568414	20151911.19002927	19257402.96392901	19559568.040446565	19440539.00228147	P05793	P05793		ilvC	0	0.004528950309351251	0.05997403022959836	False	0.0019500304692260818	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62707	186515044.9629587	188799630.6952546	189057082.8371121	178929816.307237	180539396.3365727	182322655.3174957	P62707	P62707		gpmA	0	0.004542737690028601	0.05890705687276325	False	0.001980499695307739	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	124118.49620372876	82822.6093799999	57407.25082139107	5003016.525188818	5210109.337460209	4150084.2466097046	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)			3	0.004611284081132504	-5.7637940537224175	False	0.0020109689213893968	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P32162	2221676.603405865	2308505.4999999977	2300986.023659931	2037115.1535677696	2045502.5791582733	2113135.50287586	P32162	P32162		yiiS	0	0.004781582909428057	0.14085261426776344	False	0.0020414381474710545	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
