protein	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABV2	4838066.819031333	4803552.993260044	4832374.616491069	4985018.913251111	5005317.988142315	4988065.869132662	P0ABV2	P0ABV2		exbD	0	0.0005734958332339971	-0.04942066808153935	False	0.0005835380835380836	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P0ABL5	1370523.106910115	1383818.9234020896	1315345.3016375422	1031256.9119947624	1103587.6123285985	1061970.4433221307	P0ABL5	P0ABL5		napC	0	0.0006040436312900398	0.34828271559769236	False	0.0006142506142506142	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P0AD12	17274983.782839477	17935240.840943776	17552959.237927493	20614202.43033534	20242868.428265743	20303054.328379184	P0AD12	P0AD12		yeeZ	0	0.0006992485959088464	-0.21305973669239264	False	0.000644963144963145	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P18843	80050819.20519666	79564145.0162804	80353259.2409107	76158263.19650744	75457933.05491216	76489354.34415847	P18843	P18843		nadE	0	0.0006999452478198306	0.07314182430366234	False	0.0006756756756756757	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	1457689.1048034595	1355022.0000000002	1532520.0194571	2574156.233938077	2566052.9210911244	2514798.422662361	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)			0	0.000760481128068149	-0.8169708893492017	False	0.0007063882063882065	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	13410873.208192144	14362555.12590281	14892188.593659624	24885505.887662835	24567252.22578148	24993211.69337933	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)			0	0.0007773763374850412	-0.8031198404911492	False	0.0007371007371007372	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	1512678.5335638246	1719280.9266420011	1696800.9579077112	2612736.619270081	2914464.623290262	2699326.786561251	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)			0	0.0009004703796580252	-0.7390588210262661	False	0.0007678132678132678	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P10100	7846786.2732733665	7974665.560200973	7871054.774137627	7340596.484305715	7422827.242485019	7384392.709556965	P10100	P10100		rlpA	0	0.0009737036403360871	0.09726637035183978	False	0.0007985257985257986	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	1614303.000356518	1673784.69098315	1657739.1992165092	2791520.320783976	2663032.676761138	2605802.555816845	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)			0	0.0012470915776137876	-0.7046317347380624	False	0.0008292383292383292	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P75746	73877.0135520295	190908.6875	253599.3763660841	813583.8973506972	778398.597636607	660410.415417112	P75746	P75746		ybgL	2	0.0012672859857863	-2.1193624214640363	False	0.00085995085995086	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	3614702.4215045273	4213448.568125914	4076831.097080272	6460615.342184549	6255383.404534619	6563948.307056308	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)			0	0.0013203728254094342	-0.6955356398683004	False	0.0008906633906633907	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P39353	9837848.030306812	9872668.977245498	10177468.3341259	7977656.162210476	7927576.458816304	8044391.026474173	P39353	P39353		yjhC	0	0.0014007089604298137	0.31956266746122697	False	0.0009213759213759214	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	604842.503523436	565751.79614668	588527.0833234382	1016743.1819563124	970106.1212313924	922325.0288776216	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)			0	0.0017249283039520078	-0.7257547172568865	False	0.0009520884520884521	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	2198305.576946181	2589922.501599748	2569405.167292794	4538967.986298372	4430796.290869466	4566126.795533631	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)			0	0.0018012737663647307	-0.8794761942799604	False	0.0009828009828009828	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P0A722	18754564.957125407	18953351.67697512	18541654.328524604	17388798.663042597	17637878.95625974	17168180.889081493	P0A722	P0A722		lpxA	0	0.0018157053226478344	0.10793439228061935	False	0.0010135135135135136	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AG86	92816317.6096913	92660708.0464411	92015587.58369017	89914049.07262766	89822652.08618549	90391591.0353003	P0AG86	P0AG86		secB	0	0.0018577057977885044	0.03880461784898681	False	0.0010442260442260444	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0ADY7	199909302.246372	195070835.568151	200544992.14885145	179456727.0494801	184210024.21195632	181279891.43524733	P0ADY7	P0ADY7		rplP	0	0.0019233279542718814	0.1280474098477539	False	0.001074938574938575	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P05194	3013780.792722877	2924756.80191836	2913028.642394052	2551297.6383022987	2533795.37903846	2406368.321717406	P05194	P05194		aroD	0	0.00197867233366134	0.24068558616380756	False	0.0011056511056511057	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	3892490.9221026823	4180879.0489818216	3831484.5957632926	8475766.901653375	7710005.563713265	7571806.26095428	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)			0	0.0019891652389876025	-0.9968378138131292	False	0.0011363636363636365	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	1894389.0820735856	1959603.2704175853	2005693.603698694	3827424.510348481	3637350.753974359	4032519.658966503	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)			0	0.002049597918817383	-0.972399212580525	False	0.001167076167076167	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P45795	1564735.3166559762	1431489.6249999986	1365945.8324516416	2944827.5014353166	3188515.5866851867	3416545.1343812807	P45795	P45795		yrdB	0	0.0021378809407848367	-1.1304375961157374	False	0.001197788697788698	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AGK4	21244695.05054697	21864117.772653155	21249888.23883439	23665623.969161622	23130591.84961667	23314393.03587186	P0AGK4	P0AGK4		yhbY	0	0.0022922728575482513	-0.12349755480239853	False	0.0012285012285012285	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	4351752.473486323	4409522.929188202	4247437.88629168	7772684.983988726	7742261.947972647	7171747.59604828	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)			0	0.002364452514914368	-0.8023681523283179	False	0.0012592137592137595	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P0AEK2	178417924.49888498	182639501.49010384	180881604.2170495	192498393.49938148	194532916.97055164	190240354.1066834	P0AEK2	P0AEK2		fabG	0	0.0024997222785133567	-0.091119859172457	False	0.00128992628992629	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P31142	33116680.476997524	32295528.2653872	33129242.100092705	29939258.222009104	30784696.41129171	30038381.52942126	P31142	P31142		sseA	0	0.0025121381131941335	0.11863696934219733	False	0.0013206388206388206	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A746	4322082.871644693	4359407.792835735	4456877.165842466	3706368.791835445	3730026.806426685	3735255.578443683	P0A746	P0A746		msrB	0	0.0026046859916727455	0.23394362909045327	False	0.0013513513513513514	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P36928	1753884.227577989	1848636.9646690963	1833959.4463304435	1594839.9423635453	1529270.7265508887	1522858.7797013898	P36928	P36928		yegD	0	0.0026440123273310688	0.22638285031572677	False	0.001382063882063882	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AFX4	397800.874329983	341443.93750000023	319951.5762554637	542666.1519728868	598170.1354282029	538600.1998799476	P0AFX4	P0AFX4		rsd	0	0.002676005633168287	-0.6650071293421581	False	0.001412776412776413	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	618543.9999784952	627131.5749203232	612479.0379297528	1386318.0150629207	1280828.020207659	1412837.055519982	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)			0	0.0026990468986512798	-1.1346926229632275	False	0.0014434889434889436	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	5115830.0681040445	4678599.252585713	5675368.601158568	8909167.084126553	8932896.423810473	9202178.63008868	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)			0	0.0028329188785062645	-0.8058671180111248	False	0.0014742014742014744	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	2028110.089783346	2002863.7747037369	2108238.9345675926	3332063.183439142	3408935.852938274	3096267.163958394	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)			0	0.0028436869683374317	-0.6802037650892445	False	0.001504914004914005	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P07649	3720664.322146209	3831982.594083157	3896111.83644591	3437623.7338214084	3375712.1033060267	3307841.8353881645	P07649	P07649		truA	0	0.003068689085333597	0.17781402537589805	False	0.0015356265356265355	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A8I1	1498057.7171456253	1524628.4999999986	1486609.895359032	1395871.0324504538	1343433.4796731398	1377097.5230179192	P0A8I1	P0A8I1		yqgF	0	0.0031824560654614086	0.13151835843421836	False	0.0015663390663390665	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P39401	1144731.0457453155	1100561.0000000007	1116984.8595394902	975095.310210334	995025.3426449737	990556.836360597	P39401	P39401		mdoB	0	0.0031859315220053655	0.18351120048549893	False	0.0015970515970515971	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A7L3	87596760.21333097	87273460.5920829	85431929.39198613	93300921.68862309	96650873.26952048	95503280.02280007	P0A7L3	P0A7L3		rplT	0	0.0033550340278310255	-0.1330764825897033	False	0.001627764127764128	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A7L0	393917933.9405984	383616671.6452528	394311726.3426397	422029104.283773	422653872.1915045	414664337.12845546	P0A7L0	P0A7L0		rplA	0	0.003467245567776737	-0.10389281993680922	False	0.0016584766584766585	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	3100985.1926633213	3598845.4328603907	3696493.720945888	4970940.340121768	5447119.1496569775	5778238.453445379	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)			0	0.0035054236193959192	-0.6395905387497771	False	0.0016891891891891893	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P77717	3875831.5381733696	3763797.779305665	3932177.054480464	4308604.323917603	4277244.374642503	4363505.010334233	P77717	P77717		ybaY	0	0.0038340195843361434	-0.16226600770052813	False	0.00171990171990172	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P45771	2616561.266276916	2561770.749999998	2715153.9452990885	2234936.753342328	2034700.804350022	2044764.6865432125	P45771	P45771		yrdD	0	0.004003945577479093	0.322016404223514	False	0.0017506142506142507	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	1290290.877090094	1352955.443286268	1379124.12265609	2276571.5891969143	2480397.08718504	2586586.21547263	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)			0	0.0040149126699992035	-0.8684326628773494	False	0.0017813267813267814	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P52614	1324323.0322305511	1173693.1249999988	1337196.712202235	621463.8087510667	583801.0081737106	625690.2726183714	P52614	P52614		fliK	0	0.004068394225787839	1.0667102506899868	False	0.0018120393120393122	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	766943.2024138514	806801.9515068606	769907.6842222265	1313501.969478466	1275671.4684573857	1427310.4264732872	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)			0	0.004075629681129994	-0.7771741994400798	False	0.0018427518427518428	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P0A7T7	112048010.0022585	112357555.1589439	115813105.18775424	101728973.1881256	103414156.73351516	105699100.06122304	P0A7T7	P0A7T7		rpsR	0	0.004228114362859075	0.13027979789556843	False	0.0018734643734643736	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P69503	61398504.93287914	62266401.5676119	59416969.55286089	67726658.50420688	69155180.21275261	71428546.06373924	P69503	P69503		apt	0	0.004269661118229186	-0.18624578250914262	False	0.0019041769041769042	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	1113404.258010232	1051510.3479163826	1079449.1960407477	1833603.222613511	1704642.6803871875	1924659.8324754257	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)			0	0.004631017392834123	-0.7517329258826043	False	0.0019348894348894352	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P0AEZ3	69176816.32497256	70010910.41269894	70273651.16853654	66728403.07071163	67131643.73483448	67357790.27202909	P0AEZ3	P0AEZ3		minD	0	0.004660676770869565	0.057926053889028106	False	0.0019656019656019656	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P46887	265075.45561906486	257434.00000000023	238984.0827797749	155036.446545606	191521.32278043203	174800.5515271148	P46887	P46887		yecH	0	0.004759502300439346	0.5465565413106568	False	0.0019963144963144963	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P66948	3477186.295906153	3584592.549822027	3550959.231565864	3116934.88469044	3255671.2218589745	3243203.447159457	P66948	P66948		yfgC	0	0.005017331714056044	0.14231669026403534	False	0.002027027027027027	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
