protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P41409	1928744.5166701348	1877989.4634343744	1934512.821366824	1457718.14176163	1547856.608063658	1428519.2902875608	P41409	P41409		rihA	0	0.0018296671343421148	0.37272470689403536	False	0.0005359394703657	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P60438	431887387.179256	442208553.6225232	439269438.6922146	481470980.4168984	496992762.6758641	496370694.295066	P60438	P60438		rplC	0	0.0019341456560722865	-0.16728467767167446	False	0.0005674653215636822	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P37636	20263506.14544667	20613522.272952177	20843114.961840063	19094607.936236657	18861088.185175534	18697138.25443324	P37636	P37636		mdtE	0	0.001952497941776776	0.12359327663075839	False	0.0005989911727616646	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P09029	2093009.2925351576	2181929.035565545	2130513.581213298	1835587.6977011864	1862492.3321808884	1888402.819485367	P09029	P09029		purK	0	0.002019030981956479	0.19736008371447947	False	0.0006305170239596469	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P61889	102914474.71990252	102587835.36129612	104114734.36711508	107757656.3643304	107978107.81453696	107023360.00366156	P61889	P61889		mdh	0	0.0026991601582031315	-0.059972985953387035	False	0.0006620428751576293	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADC1	7906333.163905951	7778955.1492576655	7505692.897489901	9023345.93777639	8832568.28566403	9008166.28293519	P0ADC1	P0ADC1		lptE	0	0.0027124287550140537	-0.21211459715060174	False	0.0006935687263556117	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
Q46948	12233419.225364937	12120571.554007642	12010457.548751725	10957919.291245297	11273274.441638451	10925549.955839977	Q46948	Q46948		yajL	0	0.002793876041940836	0.1332263626062152	False	0.0007250945775535941	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A912	133749580.22075282	128299855.23037206	133013432.18911494	147123108.45058182	148891006.3239702	150155628.65373507	P0A912	P0A912		pal	0	0.003053319532088258	-0.1755104296064483	False	0.0007566204287515764	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76594	2294428.5035536345	2315333.749999999	2314908.892266341	1798488.3750285895	1858305.7625629772	1903656.350162016	P76594	P76594		yfiQ	0	0.003108439438593672	0.3165437892176968	False	0.0007881462799495586	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0CE47	6212615054.5476885	6387792993.19929	6320295601.760628	6672276185.765185	6736493809.830609	6824087451.896926	P0CE47	P0CE47		tufA	0	0.003123470735042652	-0.09673434069770587	False	0.000819672131147541	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00579	50846165.18864023	52245814.86746301	52060087.53871681	56087903.77569895	55444392.33903237	55067863.38695218	P00579	P00579		rpoD	0	0.0031794205438054318	-0.10270685922340372	False	0.0008511979823455234	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6Y1	25007451.165548537	24149170.280867197	25562993.3075764	18307142.30291024	20476267.912181757	19443078.51499721	P0A6Y1	P0A6Y1		ihfB	0	0.0031904837929907053	0.3598113950756655	False	0.0008827238335435058	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7U3	202999279.01544157	210856870.66821945	210219996.95404032	234235179.6272693	231315456.2500049	229413479.0014948	P0A7U3	P0A7U3		rpsS	0	0.0032444369830838854	-0.15521641462117466	False	0.0009142496847414881	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A832	13176145.739994165	13328292.884974023	13240981.345283838	12734457.483217685	12496842.732134696	12660128.67226831	P0A832	P0A832		smpB	0	0.0033250540803621627	0.06891707726360917	False	0.0009457755359394704	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P28629	8805106.260530245	8669872.49185287	8627256.476527091	8173305.080269298	8176029.3997578975	8336040.579249505	P28629	P28629		adiA	0	0.003404394437541818	0.0805167903337425	False	0.0009773013871374528	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A850	1152224125.8062365	1190010845.5758436	1153653063.446845	1271203138.7853403	1283618032.9553387	1255781029.4574378	P0A850	P0A850		tig	0	0.0035959408338133996	-0.12436002986653502	False	0.001008827238335435	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AE52	53713694.492341846	54154030.69051375	55205377.74672238	51430435.9999644	50038541.1308796	50620933.17422237	P0AE52	P0AE52		bcp	0	0.00372589337258802	0.1005943980136106	False	0.0010403530895334175	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A763	47126781.81460322	48312510.89756159	47431631.64642311	50062743.035050765	50365577.89296237	51094526.35823585	P0A763	P0A763		ndk	0	0.003814182836992356	-0.0848230024071813	False	0.0010718789407314	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGD3	176926244.62377012	174509709.89834484	182537627.41112903	155135356.44988587	162564704.26355448	157367623.61450806	P0AGD3	P0AGD3		sodB	0	0.003815476708263244	0.1686352938800593	False	0.0011034047919293822	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P09373	2565047853.622142	2596520168.2820725	2603022802.8269835	2752231322.457784	2813259126.229763	2828055627.6781154	P09373	P09373		pflB	0	0.0041894541080035545	-0.11237054421615855	False	0.0011349306431273644	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AC92	14593371.893242138	13847225.400016615	13915657.369114831	16346405.932294471	15793119.358610524	15802529.220006734	P0AC92	P0AC92		gnsA	0	0.0042458469353558025	-0.17871671048404228	False	0.001166456494325347	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P77737	2258942.8260529125	2304107.959802004	2309669.000419613	1954425.9424582787	2040340.3900572169	2053248.9435403624	P77737	P77737		oppF	0	0.0042685544818355506	0.1844193556520718	False	0.0011979823455233291	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABU5	50263441.775844805	49949398.96669761	49075298.505689725	53627607.95421518	52771278.692528464	54495301.32776933	P0ABU5	P0ABU5		elbB	0	0.0044511408662273495	-0.10801266237931716	False	0.0012295081967213116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P11880	10912582.014092702	11470081.178852126	11139133.450145343	13016888.78369286	12505781.218727158	12402953.27900467	P11880	P11880		murF	0	0.004504205578347918	-0.17807341618879324	False	0.0012610340479192938	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0C0S1	22288746.233329307	23057883.450987265	22580935.026697323	20374154.44734769	19179989.308615167	19338263.23109037	P0C0S1	P0C0S1		mscS	0	0.004695555620422249	0.20591549366539724	False	0.0012925598991172763	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7J3	1299369497.7505496	1264349866.103256	1305107071.8210258	1391407349.6500213	1405364932.66653	1412107704.4488442	P0A7J3	P0A7J3		rplJ	0	0.004731663808504417	-0.12154036517469854	False	0.0013240857503152585	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P08191	5911418.332801454	6087864.20897222	5716614.573184374	4933849.430637817	5218105.018937323	4820045.061358394	P08191	P08191		fimH	0	0.004739777755128645	0.24277761768694134	False	0.0013556116015132407	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P08201	45193620.94663017	44935980.37703288	45057267.328860775	43353606.29921851	43705642.23633378	43898030.57388249	P08201	P08201		nirB	0	0.004982135683222605	0.045858770094064284	False	0.0013871374527112234	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACA7	8783010.153910564	8483955.8805972	8626245.991608208	7913340.1347384015	7942004.555264267	8104012.298865177	P0ACA7	P0ACA7		gstB	0	0.005219536815474811	0.11198475095940662	False	0.0014186633039092057	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76008	5018878.6131212665	4850433.611265865	4861298.599132978	5306144.07750339	5395265.838705037	5236613.591453897	P76008	P76008		ldcA	0	0.005248809720842206	-0.11365547537610435	False	0.0014501891551071881	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACV8	601585.1465406369	554143.7500000006	574652.7175146451	475700.0534414516	458189.15345766	496014.8766748308	P0ACV8	P0ACV8		ymjA	0	0.005410171032210265	0.2751718655059234	False	0.0014817150063051703	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P33924	1535821.6103003433	1635428.4999999993	1615259.3759223614	1333580.2793067023	1407344.521867725	1382753.177480083	P33924	P33924		yejO	0	0.0055834371874179094	0.21504229268697286	False	0.0015132408575031528	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P05055	271596251.3583299	272141303.95929444	272281137.39471513	284851368.4046614	289123715.97435296	286900955.321771	P05055	P05055		pnp	0	0.005624248229081907	-0.07720331360083672	False	0.001544766708701135	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P66948	10731020.355735771	10304486.361451987	10531404.604369136	9833929.709503297	9481908.343612326	9474394.871168507	P66948	P66948		yfgC	0	0.005671346116478333	0.1328336455024166	False	0.0015762925598991173	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABB4	526963122.6258045	538715916.3789772	528836189.9534295	558172345.3809127	562573356.9963316	552309297.4376358	P0ABB4	P0ABB4		atpD	0	0.0057367421739926506	-0.06936699654028744	False	0.0016078184110970997	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8Y3	8557118.36153386	8872975.087933907	8755064.777670719	8169294.115428238	7932502.888322972	8123165.839464773	P0A8Y3	P0A8Y3		yihX	0	0.005951094871996089	0.11225486967682205	False	0.001639344262295082	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7M6	117592372.92745031	121913808.52684788	114314490.80660498	100577125.02366284	96544449.42205746	89874125.04671685	P0A7M6	P0A7M6		rpmC	0	0.005960226210615356	0.30198922222741303	False	0.0016708701134930646	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P77698	5489702.879420417	5427250.000000004	5816694.126739209	4526281.979660872	4865747.862409439	4767104.603202858	P77698	P77698		ybcK	0	0.006005659542862003	0.24101883160793744	False	0.0017023959646910469	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P45578	55469928.07940852	55034440.71080292	50483085.3250659	66785127.96176938	63712497.27628999	66162509.94967497	P45578	P45578		luxS	0	0.006045355994548	-0.288756277433468	False	0.0017339218158890291	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AA04	100997392.98399042	100164025.81108025	110095661.9519714	125998418.18405066	137814046.44149885	140065476.51261222	P0AA04	P0AA04		ptsH	0	0.0060469950765048176	-0.3758126943510209	False	0.0017654476670870116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AG99	9172289.220389895	9618400.247329315	9699083.47551369	8097509.867458512	8446869.187259525	8475120.563670892	P0AG99	P0AG99		secG	0	0.006063685832875681	0.18739118739383562	False	0.0017969735182849938	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P22524	17062093.93688586	17142726.366136372	16268921.94377862	14569026.386516845	15306475.06118669	14706991.862097358	P22524	P22524		mukE	0	0.006127847072216567	0.1790557528737881	False	0.0018284993694829763	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AF08	13914863.146439184	13927651.166969191	13775009.204485528	14310045.89397893	14240315.642024048	14143383.94574922	P0AF08	P0AF08		mrp	0	0.006435533827172004	-0.03683361543215019	False	0.0018600252206809585	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P23869	103410308.36721893	102251740.42717353	106299195.85955472	111258219.78615084	116129341.71365556	113877176.46747053	P23869	P23869		ppiB	0	0.006615947800539822	-0.12952453970199462	False	0.0018915510718789407	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AA16	37970796.78543308	38872870.45992872	39020267.886240736	40924461.62252212	41416982.20859068	40843387.78719784	P0AA16	P0AA16		ompR	0	0.00662247043694571	-0.08839305074733528	False	0.0019230769230769232	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P60785	45244686.575180605	45550016.78154588	45105574.39861788	43658976.23654861	43244002.65919761	44035843.6658566	P60785	P60785		lepA	0	0.00680839765409029	0.053655493732081914	False	0.0019546027742749056	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P06992	3463188.7668978223	3384878.8162928326	3387560.183264052	3071641.2320309603	3142757.47655038	2979354.8416739	P06992	P06992		rsmA	0	0.006936916665175668	0.15487368914221575	False	0.001986128625472888	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P37617	7544675.027977896	7734906.241791426	7524736.235340504	6864199.384915554	7168683.442341573	6982171.08687563	P37617	P37617		zntA	0	0.0071126922310185015	0.11788383567470069	False	0.00201765447667087	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABS1	84286447.9981307	84818697.14494078	84180711.36467627	87461798.92509171	87368869.40890935	86322347.72715603	P0ABS1	P0ABS1		dksA	0	0.007441462745636394	-0.04412884636750589	False	0.0020491803278688526	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69924	16999478.52105592	16233558.948383303	16925887.62923038	15352886.057501074	15168523.05541621	14769611.860831276	P69924	P69924		nrdB	0	0.007518219983877926	0.14728136990755517	False	0.002080706179066835	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6R0	58738643.05768961	59516241.33919373	58173134.35724372	55860524.596294045	55587535.88038317	56851066.15850436	P0A6R0	P0A6R0		fabH	0	0.007732120276093507	0.06805200526993203	False	0.002112232030264817	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9Q1	113204584.55086587	113644234.61345316	113250822.15062992	117862847.752976	119800807.25684027	119341634.539815	P0A9Q1	P0A9Q1		arcA	0	0.007836307378806969	-0.06998796551342344	False	0.0021437578814628	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEV9	267253.162925856	256043.21880000012	253670.1327015178	370150.9535046413	357426.1236260746	402283.6563713717	P0AEV9	P0AEV9		hycI	0	0.007890045931878422	-0.5402206291256934	False	0.002175283732660782	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7L0	570534383.5608498	560319498.4072249	571665505.3394843	528080854.5568815	530892074.05144703	544471489.546538	P0A7L0	P0A7L0		rplA	0	0.007969742863450553	0.08649688188645836	False	0.0022068095838587644	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A734	60329688.96224748	61912853.37380824	60472459.669554	56765959.40708563	56808553.34489928	56271805.42004426	P0A734	P0A734		minE	0	0.008018586415480844	0.10536514814126882	False	0.002238335435056747	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AG63	369907310.103501	389445225.70917547	380430649.02992207	419603280.7111597	432001358.26394415	447937956.3041141	P0AG63	P0AG63		rpsQ	0	0.00821288662397018	-0.18924450804081483	False	0.002269861286254729	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6Q6	46183170.65040748	47223456.17170848	46859840.513778575	44352062.31547464	42662078.32858579	43560644.02130263	P0A6Q6	P0A6Q6		fabZ	0	0.008237653582071038	0.10329382919398103	False	0.0023013871374527113	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P67244	661708.8632859985	637799.1250000008	656453.1036238762	517471.4359459613	530749.2222665424	469655.7874828847	P67244	P67244		yqhA	0	0.008394232223318244	0.365823311450246	False	0.002332912988650694	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P21888	64392265.4019004	63256789.77921752	62734489.283995286	68286375.61356533	67835812.768241	66227980.4903109	P21888	P21888		cysS	0	0.008503940581516283	-0.08794526630426003	False	0.002364438839848676	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADP9	26646418.325116195	26601483.396384355	26614169.51606153	25198483.2909464	24687227.758162048	24715139.203683347	P0ADP9	P0ADP9		yihD	0	0.008506803634462231	0.09831841552857364	False	0.0023959646910466583	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AG44	515672329.11929214	501624520.28319335	522922337.8348692	562633132.7637018	551751367.2193907	557760778.8722409	P0AG44	P0AG44		rplQ	0	0.008536289877150032	-0.11856452249640734	False	0.0024274905422446407	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6K1	693001.0641725269	634226.3749999995	576725.0064586243	173531.49195054892	321453.43465314416	347457.44315732387	P0A6K1	P0A6K1		dapF	1	0.008622677135925485	1.176347543250883	False	0.002459016393442623	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6M8	1064087699.6990052	1065763334.7051382	1101989302.498285	1203855538.9736357	1205578431.5578506	1206480323.1857004	P0A6M8	P0A6M8		fusA	0	0.008993973030099621	-0.162004556480871	False	0.0024905422446406056	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AFG0	62243635.24778243	60379234.93115071	60656206.61335498	67057479.80126576	69178857.52336967	71080133.74874252	P0AFG0	P0AFG0		nusG	0	0.009086850274186986	-0.1777926449145473	False	0.0025220680958385876	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P60422	533684775.0210541	559033027.9767562	545465314.9284425	583597774.15701	604212452.5842278	612443244.0884511	P60422	P60422		rplB	0	0.009256422005897335	-0.1361034163790483	False	0.0025535939470365697	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AE12	3084919.252795067	3061110.9527743617	3031475.5092825447	2923380.8348203646	2878174.4574599294	2824588.86441423	P0AE12	P0AE12		amn	0	0.010168741796033	0.0893862816740134	False	0.0025851197982345525	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AFK9	40640141.64528101	40200097.957617536	39910446.77131494	37664553.63063768	36184219.75865029	36100476.60379943	P0AFK9	P0AFK9		potD	0	0.010224086867244225	0.13519362665096488	False	0.002616645649432535	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGF2	699099.619866217	685538.4999999999	592247.2863159059	454429.40777378745	403562.2496008189	424246.4495075373	P0AGF2	P0AGF2		ygdK	0	0.010419118308424598	0.6245650550288522	False	0.002648171500630517	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00363	243718990.87814388	245879429.9931542	248779325.97131795	255578975.08361152	253867770.353288	256680575.03864017	P00363	P00363		frdA	0	0.010465973499426282	-0.05322509554109042	False	0.0026796973518284995	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69853	2988867.6117742583	2689929.598183533	2792322.6405635546	2238384.0484811524	2179591.606339431	2330042.0268499106	P69853	P69853		dmsD	0	0.010503090486915315	0.32808894719058246	False	0.0027112232030264815	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9X9	100091620.73127604	93707537.46798828	92978160.03672609	80311068.35810554	77531069.35165893	78901176.89343049	P0A9X9	P0A9X9		cspA	0	0.010776122814811493	0.2766072370655483	False	0.0027427490542244644	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00393	45271911.95945276	46643452.63532376	45725520.157988966	43107282.78719516	43205376.628207535	43814392.878404126	P00393	P00393		ndh	0	0.011145251463313946	0.08098815371773226	False	0.002774274905422447	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A853	19531976.1827294	19483572.621066265	19435956.714950606	18633116.728203997	18745311.69665893	18948026.86173536	P0A853	P0A853		tnaA	0	0.011178862565565514	0.05342750097887447	False	0.002805800756620429	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69783	389982394.4557288	384339348.0049321	383914875.08980745	419782193.5024071	424774922.1830048	408884482.8864768	P69783	P69783		crr	0	0.011536540919595058	-0.11396476511041799	False	0.0028373266078184113	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AFL6	6436543.927486099	6559857.4692669455	6609432.724750806	6210988.964424618	6148921.6568991095	6220242.754491421	P0AFL6	P0AFL6		ppx	0	0.011541175702002684	0.07752061102279098	False	0.0028688524590163933	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AD12	24562779.91482847	23988129.489984933	24339201.9764894	22767111.616865788	23455513.494611744	23157294.003959287	P0AD12	P0AD12		yeeZ	0	0.011611104261018721	0.07120494626494439	False	0.0029003783102143762	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEU7	62475062.34393555	64827988.34951615	65397510.2527305	69022734.38065813	70113184.86325459	70479986.50810213	P0AEU7	P0AEU7		skp	0	0.011885504948858538	-0.12138742211043778	False	0.0029319041614123582	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AD59	6258473.685908741	5650435.10832054	6081057.326452193	7439002.243295497	6884058.071766803	6956852.281253357	P0AD59	P0AD59		ivy	0	0.011980871988261378	-0.24229975556313138	False	0.0029634300126103407	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEG6	3593936.513492531	3289876.76230254	3330501.567157461	4133006.639340075	3990831.7277103607	3817409.1977296807	P0AEG6	P0AEG6		dsbC	0	0.01208770236504392	-0.2253611363524312	False	0.0029949558638083227	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P68206	2965010.56832156	2929998.3761917683	2876940.0315459264	3507643.0733991065	3831058.959875018	3789945.484000039	P68206	P68206		yjbJ	0	0.012323786091155524	-0.3433089448460013	False	0.0030264817150063056	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
