protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A972	328879582.97598565	329086461.0980439	341032423.84205383	237545131.12373644	247350378.88868585	238418064.24324223	P0A972	P0A972		cspE	0	8.376732390435445e-05	0.46586123883954444	False	0.0003307276007215875	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	37453392.23376625	36937224.460082	38152743.98590867	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)			3	8.764917189001856e-05	-8.96874925453642	False	0.00036079374624173186	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	53338270.18052202	53288349.731575176	51821807.32068325	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)			3	8.84974777647249e-05	-9.462281644306712	False	0.0003908598917618761	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	21524380.9092369	22338623.231757592	21733831.491185416	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)			3	0.00012311603435184726	-8.189966431323814	False	0.0004209260372820205	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	57474.46207664432	16423687.28847614	4812376.337886211	197278648.0339239	202241703.52609864	203661131.93127236	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)			1	0.00012316674264121604	-4.824104551408002	False	0.0004509921828021648	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	44530103.58968548	45603336.540416665	43769468.50290908	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)			3	0.0001419267285764617	-9.219455603940448	False	0.0004810583283223091	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0A6K1	328845.77946687955	319898.31250000006	314957.9890098429	505106.4957256175	527275.6153928969	505171.22223267367	P0A6K1	P0A6K1		dapF	0	0.00014634029438815574	-0.6739773288029457	False	0.0005111244738424534	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	66225342.70619883	68014957.74332112	65220315.92434814	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)			3	0.000151156291529421	-9.794372218289906	False	0.0005411906193625978	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0AEZ3	89707632.07272124	90764101.46071798	89924773.62141427	82334081.0832895	83670513.6213455	82830473.41388753	P0AEZ3	P0AEZ3		minD	0	0.00017762539165551224	0.11988669813162853	False	0.0005712567648827421	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	2118261.412094647	2241696.5890508387	2235209.7231067466	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)			3	0.00019769018087016762	-4.875821464682753	False	0.0006013229104028864	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	962015.571752705	1070853.9796901294	1006389.3491685084	6861477.843025971	6919121.612056151	6528909.177075619	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)			0	0.00020517735138203555	-2.740363853699894	False	0.0006313890559230307	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	11263244.58959074	10854271.176820682	12254841.951412551	26482981.810700595	26866464.51706894	26941136.52458194	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)			0	0.0002240189322598029	-1.223981971884213	False	0.000661455201443175	True	False	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	30071306.313564826	30989914.85515232	31706096.420048814	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)			3	0.00023407763226003362	-8.689956835748522	False	0.0006915213469633194	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	55273894.52149187	56611639.06809459	53620276.06483789	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)			3	0.0002461550796739534	-9.525150164788942	False	0.0007215874924834637	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	14288254.053564666	13637392.343235193	14425120.998808784	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)			3	0.00029433686847124806	-7.558728321311498	False	0.000751653638003608	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	8350100.711787119	4411641.087023013	6932401.778929098	26932018.618952103	24033023.794114035	25953270.116289675	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)			0	0.00030009530519929336	-1.9655604314135025	False	0.0007817197835237522	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	12205072.432304109	12729906.971638631	13053654.576178843	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)			3	0.0003795950170799841	-7.401908045467102	False	0.0008117859290438966	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	29136103.291332856	28821901.728380017	30695539.47783324	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)			3	0.0003849553274905081	-8.624518523214574	False	0.000841852074564041	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	2013811.8534946484	2409951.864970232	86620.28558426865	25390946.31344954	25579867.08616449	24903406.09589913	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)			1	0.0004121896783064086	-4.072287599034504	False	0.0008719182200841853	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P61949	37493900.7606227	37216767.84233452	38183194.68593374	33267687.240243267	33880001.692080334	32977229.139421064	P61949	P61949		fldA	0	0.00041953960360075046	0.17316600375250382	False	0.0009019843656043296	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
Q46829	59475334.12770635	58111544.28315	59287698.561459616	65997702.33430935	64668091.383798	64816961.95041874	Q46829	Q46829		bglA	0	0.0004920677056046937	-0.1443146496483164	False	0.0009320505111244738	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P63224	54599002.25426533	56178222.09735345	55581673.42355736	64957385.03922404	64460220.62247887	65167150.556875	P63224	P63224		gmhA	0	0.0005156654807157648	-0.2260996622985347	False	0.0009621166566446182	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P36680	12230592.847164452	12386649.421536136	12222356.797636395	11591099.72643062	11602795.69156259	11462613.495602245	P36680	P36680		zapD	0	0.0005557954990112024	0.08813102686575303	False	0.0009921828021647627	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	27477898.15932207	28005122.017474707	25682840.63480143	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)			3	0.0006768390252693613	-8.497213252643567	False	0.0010222489476849068	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0AB52	3580882.41919114	3797620.3313898696	3625195.4783646106	5039346.847336422	5034264.256763813	4742482.871761228	P0AB52	P0AB52		ychN	0	0.0008331654493674145	-0.42917667439729323	False	0.0010523150932050512	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	6772958.453112484	6145868.900641431	6758554.947038294	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)			3	0.000995476366172853	-6.452878520364359	False	0.0010823812387251955	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	36638263.69237501	34559656.503747106	38595067.1732409	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)			3	0.0010154989549430828	-8.933054215129689	False	0.0011124473842453399	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0AA04	122249435.6754068	126186165.80797434	133136278.40412006	86957126.42361891	94077227.91811022	87582368.54903775	P0AA04	P0AA04		ptsH	0	0.001044492641242245	0.5064057318139332	False	0.0011425135297654843	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A944	903118.2274474734	856580.6529327651	848622.024972181	1094262.6763520446	1078332.359709008	1146981.242811039	P0A944	P0A944		rimI	0	0.0010726852508134766	-0.34787772593579847	False	0.0011725796752856284	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A7M6	105104954.8402824	103812691.34310897	95349307.535504	143110985.82596195	138865531.80319414	144604689.70543665	P0A7M6	P0A7M6		rpmC	0	0.0010883692249051538	-0.48748275842189465	False	0.0012026458208057728	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	9646371.371329056	8671560.5341738	9574141.314199528	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)			3	0.0011450720170697681	-6.956195383865641	False	0.0012327119663259171	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0ABB0	640430360.2185106	636335236.9332981	634900420.7643679	616343295.0699922	620493582.2412289	618183989.0606629	P0ABB0	P0ABB0		atpA	0	0.0011731412636400073	0.0433950806968955	False	0.0012627781118460615	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P68739	8284559.428388296	8047673.000000001	8387705.632346621	7093430.732349624	7342812.664714993	7014748.971050386	P68739	P68739		nfi	0	0.0015158676959734592	0.20463073699068315	False	0.0012928442573662056	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	4679679.019622686	4208136.529513433	4131642.8093580697	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)			3	0.0015709442491487465	-5.857009639981271	False	0.00132291040288635	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0A850	1254799939.6099374	1245384053.196861	1237138393.790125	1193159755.6405034	1177141474.6195726	1172312675.0774882	P0A850	P0A850		tig	0	0.0015742241853630577	0.07719077722628183	False	0.0013529765484064944	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27833	11224027.498223783	11130216.088163184	11407062.655549116	10370562.620169563	10264396.468674362	10218702.779926758	P27833	P27833		rffA	0	0.0015807314206309864	0.12992899783560327	False	0.0013830426939266387	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGK4	26420609.307805568	25777402.889068376	25406156.90028164	21963737.20712345	21836052.651860397	22971490.605778776	P0AGK4	P0AGK4		yhbY	0	0.0017188120499187114	0.21690645292787786	False	0.001413108839446783	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEX9	35099874.737612486	32497958.4446598	33693694.013841115	43782253.63847421	40893544.26259282	43485142.910154775	P0AEX9	P0AEX9		malE	0	0.0019143750980742033	-0.33944314246167484	False	0.0014431749849669274	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25522	24307103.28405974	24647503.835971847	24415995.97166353	22241078.696299613	22228023.72076095	22218974.6210206	P25522	P25522		mnmE	0	0.0019527168698589988	0.13777329454181508	False	0.0014732411304870716	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFX0	699289.8115373445	662492.9694557133	637420.4518435176	933536.3491643046	978444.4954865793	885806.8994280226	P0AFX0	P0AFX0		hpf	0	0.0020451201381451313	-0.4848613762233709	False	0.001503307276007216	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC81	2106743.210618176	2281478.7589720646	2207186.122857805	1627165.6268345525	1641707.498068069	1718035.8370303006	P0AC81	P0AC81		gloA	0	0.0022437714828448456	0.403316063084101	False	0.0015333734215273603	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADN2	46331528.343536906	46290464.17275634	46909815.953294426	48543425.88318651	48681949.70117805	48055519.37940151	P0ADN2	P0ADN2		yifE	0	0.002276180225189763	-0.05825095053713191	False	0.0015634395670475045	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69908	7383881.499339494	7090236.7060483815	7435826.4139883695	5220965.993210722	5241722.045690719	5268717.896076237	P69908	P69908		gadA	0	0.0023758593782902573	0.4779382257729871	False	0.001593505712567649	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00957	215929194.0739556	218276823.98099896	218562065.00324044	224476530.73364133	224699217.02610663	226504516.7199208	P00957	P00957		alaS	0	0.0024375561696379495	-0.04977019816275584	False	0.0016235718580877932	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADC1	9028478.177369095	9459281.43991178	9590482.589406034	7368244.328914443	7243681.560774159	7132043.463342307	P0ADC1	P0ADC1		lptE	0	0.0025208458520876637	0.36883729304324486	False	0.0016536380036079375	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	57474.46207664432	80529.85937999994	86620.28558426865	21824331.014124837	18466773.83328969	18673292.79679398	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)			3	0.0030628704532694923	-8.036184336478364	False	0.001683704149128082	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0AE12	3135017.796851652	3101843.4273717958	3287311.696984481	3671181.287494627	3573363.556406924	3723521.6169631914	P0AE12	P0AE12		amn	0	0.0032636702442890137	-0.20364349867026907	False	0.001713770294648226	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06966	1707228.150574603	2235364.5000000005	2246454.0443946943	4158782.831848772	3915993.9198467606	3967875.654782931	P06966	P06966		dicA	0	0.0033301238981369285	-0.9603640702405035	False	0.0017438364401683706	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	2690015.32401388	2789177.0240849177	9033429.159103762	34834162.86626062	36255303.21231104	35835067.755216	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)			0	0.0034735492714053845	-2.8812128661655825	False	0.0017739025856885148	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0A800	157640458.36086777	159081396.99272504	157033343.79941133	148987489.9328183	145772336.03380498	149092848.0854661	P0A800	P0A800		rpoZ	0	0.003489272059381786	0.09406088700787622	False	0.0018039687312086591	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAS7	4849168.615046718	4927564.882115662	4902049.586574857	5537044.473107725	5629258.609142604	5428372.963419071	P0AAS7	P0AAS7		ybcJ	0	0.003516508419188955	-0.17698809671877944	False	0.0018340348767288035	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABD3	31097504.507357437	31617581.98241798	30674233.285949465	33799737.36949337	32953122.59464574	33432852.73285068	P0ABD3	P0ABD3		bfr	0	0.0036208963434232982	-0.10134730862339698	False	0.0018641010222489476	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABV6	12761907.168915909	12620923.497217689	12507486.767137686	14317108.127872944	13839542.153990336	14294694.103151469	P0ABV6	P0ABV6		tolR	0	0.0037145975324248473	-0.16398101663967182	False	0.0018941671677690922	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
