protein	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	5788364.203823679	5502949.792234653	5894327.54977226	102060806.28027906	98303555.35654388	100205778.86996536	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)			0	0.00011177776047151483	-4.128426080817821	False	0.0007931665649786456	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	7105876.524269946	7661562.271521821	6988886.89457967	104888479.6386857	105785626.4044214	101269671.1773536	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)			0	0.0001507630250876265	-3.8417791970454442	False	0.0008236729713239781	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P52614	1213813.5918967638	1096669.2499999998	1157992.7198778926	266970.7514254217	319920.10224843776	262528.0501127024	P52614	P52614		fliK	0	0.0001537554439099204	2.0297535983798913	False	0.0008541793776693106	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	7021621.83412977	6103929.643921088	6307923.602400672	101670860.52240244	100833684.60327952	96924114.50838228	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)			0	0.00015428580717950563	-3.9455965038682415	False	0.0008846857840146432	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0A972	352368762.3197092	372213329.8551887	367045819.2056032	254105432.77504644	241713460.39543	259506941.03581092	P0A972	P0A972		cspE	0	0.00016005867728854193	0.5313101509159812	False	0.0009151921903599756	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	7642371.325440589	6643371.445213919	7631079.37625101	117033434.46142834	118182438.3674675	122846197.96032909	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)			0	0.00016123487344461864	-4.030099169829918	False	0.0009456985967053081	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	10652073.510295138	10628598.559870144	10347140.097180309	191491694.614485	199642057.0690732	197694766.71270147	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			0	0.00017124281854635269	-4.2185818793548036	False	0.0009762050030506406	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P45795	1564818.8701859182	1395804.624999999	1366178.148663648	3070476.211506261	3107703.284167817	2842311.6173519217	P45795	P45795		yrdB	0	0.00018442688354540444	-1.0599049979870372	False	0.0010067114093959733	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	26185417.393446364	26287595.0940694	25123698.30251037	417319111.9294031	432763805.7716572	435444964.3125252	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)			0	0.0001855882353435331	-4.0502215911258075	False	0.0010372178157413059	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	2181266.648833001	2249920.756183716	2091975.676769795	37110902.64248567	37547612.09324018	35839732.246743105	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)			0	0.00019656683469951655	-4.082307974753957	False	0.0010677242220866383	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0ABH9	51707591.1029873	51336869.66862715	51928623.72430308	54460802.71381567	54690848.408349045	55020326.40370727	P0ABH9	P0ABH9		clpA	0	0.00021051616907935165	-0.08319022283032534	False	0.0010982306284319707	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	1706023.087107668	1535464.3006863962	1695556.6174198205	23257792.047243387	24632523.034907386	24038709.02517044	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)			0	0.0002501929021180407	-3.864854621178362	False	0.0011287370347773033	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	175528.14453308884	171154.1250000002	188746.0256705205	4606572.087405304	4406084.747807961	4641983.907836225	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)			3	0.00026397178559029046	-4.672554165169107	False	0.001159243441122636	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	2520446.218005452	3187008.951533472	3558945.560283477	43545878.106086686	44210081.71958984	40749844.34878016	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)			0	0.00030027347045299345	-3.7936806386021598	False	0.0011897498474679683	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	2468665.591664886	2681330.518640589	2770572.582652831	41594212.53818104	41657383.58677631	43960239.83892489	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)			0	0.00032641518621904413	-4.005485078147254	False	0.0012202562538133007	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	3830641.371091361	4365865.411702213	4008102.166512393	53049554.11501994	54586247.37335888	56848246.922530845	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)			0	0.0003726273923523472	-3.752449703580451	False	0.0012507626601586334	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	4994104.128855346	5226025.288828123	4123243.96171913	59910548.97319638	56126653.43005405	60712820.58841985	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)			0	0.0003727050769578967	-3.623254130076086	False	0.001281269066503966	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0ADC1	3271952.2157666897	3048499.875188629	3296275.433690232	2038538.4066713208	2210968.201112085	2001267.5858928591	P0ADC1	P0ADC1		lptE	0	0.00047389501635482055	0.6215111561715457	False	0.0013117754728492984	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	25859603.57841064	26775848.38719804	24592371.440175142	330125673.2072187	352503425.4864983	352460716.3891584	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)			0	0.0005013574873555045	-3.7444914351165095	False	0.001342281879194631	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	4805757.920576767	4809958.898337055	4427832.009424246	41981611.03883044	42807672.61747228	39683037.55877172	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)			0	0.0005263894183593422	-3.1478455090286452	False	0.0013727882855399634	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P76177	90522011.27022444	89672497.40945272	91051124.85940485	85460435.7683831	84050719.33826153	84745702.04357384	P76177	P76177		ydgH	0	0.000583632354848347	0.09331323031145801	False	0.001403294691885296	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P22524	15571365.23145931	15420203.93208972	15325664.188088143	17542706.566809528	18004663.946997218	17698122.78896688	P22524	P22524		mukE	0	0.0006004507410283004	-0.20111034084577645	False	0.0014338010982306284	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P77330	64334454.30397093	69836444.65028891	68636576.44810157	44302313.7129031	48670818.98355962	47629075.85308119	P77330	P77330		borD	0	0.0008019299929042746	0.5284915743481892	False	0.001464307504575961	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	1735050.9347885612	1809922.4036767045	1747558.5096934347	18489087.68992129	20116105.02902122	19906503.970678397	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)			0	0.0008109232952246911	-3.4666951023477512	False	0.0014948139109212935	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P37634	17175373.237875458	17539665.861689392	17561948.17619034	19455599.37228524	18958046.742496837	19162061.59752347	P37634	P37634		rlmJ	0	0.0008370415015047463	-0.13928423855344962	False	0.001525320317266626	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	3565613.93640769	3600024.896700327	3704943.9571500886	63731369.814312495	69490655.00653361	69230504.45737399	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)			0	0.0008591086539519263	-4.219082474129367	False	0.0015558267236119587	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	3960510.9498772095	4296135.96720166	3305404.604008785	44703080.81702741	41839095.9261325	39910724.51797844	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)			0	0.0008725127244436898	-3.451130826412406	False	0.0015863331299572911	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P06968	22881081.73515435	23202599.06369329	23276059.540958785	21419006.15074077	21617024.43060723	21382048.097754933	P06968	P06968		dut	0	0.0008865146182434879	0.10663286576631092	False	0.0016168395363026237	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
