protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	2360223.359475629	2323560.9886616995	2433023.92423341	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)			3	0.00010793988634184761	-4.731317449108971	False	0.0003349573690621194	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	39707365.983015575	40813785.18933912	39310642.24683154	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)			3	0.00012689399412857703	-8.804953999283018	False	0.00036540803897685756	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	4474994.560814732	4283751.694840622	4381172.086002613	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)			3	0.00013354356991124926	-5.615971483899278	False	0.0003958587088915956	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	32719430.77612717	32056663.59012577	33390474.00886276	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)			3	0.00013855942155295453	-8.517246957565419	False	0.0004263093788063338	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	46924416.14689194	48541607.49198619	46723419.877648585	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)			3	0.0001476580638267142	-9.05175762857378	False	0.00045676004872107184	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	24481224.120994877	25376871.560714867	24383853.34335476	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)			3	0.00016314394551149384	-8.114249758961382	False	0.00048721071863581	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	28587111.36627868	29639476.937661808	29837798.418686613	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)			3	0.00017504701868878818	-8.360573884437748	False	0.0005176613885505482	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	11994897.141422538	12125489.059454294	11584734.542342843	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)			3	0.0001855853786786111	-7.058146170847794	False	0.0005481120584652862	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	5654371.337507958	5809143.856362884	6195895.531504123	9337469.852248756	8996355.709410535	9172936.163669996	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)			0	0.00022707939569555373	-0.6393491035364159	False	0.0005785627283800244	True	False	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0A7J7	280056428.56740934	281692719.40263885	281446571.710245	300258516.8210558	297537952.6346896	299985491.3286232	P0A7J7	P0A7J7		rplK	0	0.00022887131891690814	-0.09049756490848997	False	0.0006090133982947625	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	18022580.21035449	18905817.636884443	18821721.91508482	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)			3	0.00022969026667878293	-7.700990078106185	False	0.0006394640682095006	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	38165120.40126552	39865591.30455442	37997943.45889099	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)			3	0.00023857854433796704	-8.758424415138325	False	0.0006699147381242388	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	31387122.27984381	31275729.57373983	32806922.39130453	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)			3	0.00024053000533953454	-8.47705922169103	False	0.000700365408038977	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	51308191.23591789	54081311.267536536	51041910.6250236	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)			3	0.000348128019736601	-9.18947351934864	False	0.0007308160779537151	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	13935630.676383862	13044854.493433136	13486727.22225139	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)			3	0.0003648479795345626	-7.238768645400995	False	0.0007612667478684531	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P67244	478070.50101387926	466766.4374999999	484253.3443945314	356274.06227413844	348678.6608668895	351438.32308825216	P67244	P67244		yqhA	0	0.0003650971440517331	0.4359530830439017	False	0.0007917174177831912	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0AET2	20440588.77296767	19580834.13300732	20539926.71136306	25299008.26675394	24327500.26121627	24725118.908947445	P0AET2	P0AET2		hdeB	0	0.00038998471477591203	-0.2959669645618888	False	0.0008221680876979294	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P76402	6443729.993734954	6456224.047649022	6602682.455565985	7533182.983647068	7324541.048909256	7502420.7535430575	P76402	P76402		yegP	0	0.00043733158861874246	-0.19726035959839242	False	0.0008526187576126676	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P45578	56315719.72911682	58828272.10324416	54120953.73219578	81046393.82783526	78580707.9013251	80739741.10806684	P45578	P45578		luxS	0	0.0004548065260764729	-0.5059546737772144	False	0.0008830694275274057	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P00963	64777326.70682858	64383751.29365282	65230138.11782556	68513986.36096668	69518071.84838173	68811002.55544686	P00963	P00963		asnA	0	0.0005117123997798294	-0.08957352849755607	False	0.0009135200974421437	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P04036	16900870.25071275	16740877.35529579	16563011.182917755	17909123.52647633	18158394.549056284	18186850.790144373	P04036	P04036		dapB	0	0.0005351703096973062	-0.11191519585299672	False	0.0009439707673568818	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0AG44	451033460.296969	428094748.7674407	458123219.614689	582328911.4887332	556416390.0736516	569829249.0020436	P0AG44	P0AG44		rplQ	0	0.0005510697193597462	-0.35352245351606526	False	0.00097442143727162	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A7E9	16404649.449158251	15768726.747667871	16564443.359010966	19869465.43251016	19254370.79832124	19561404.279949363	P0A7E9	P0A7E9		pyrH	0	0.0006132263216405769	-0.26795599856375524	False	0.0010048721071863583	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	1391065.499917903	1464349.2726735282	1504447.4987245856	6003955.851969511	6148729.471606397	5658879.305591225	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)			0	0.0006260217326887032	-2.030459787417828	False	0.0010353227771010963	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P61316	16838989.14059267	16830216.49064881	17041464.61229123	17927113.692418993	17801191.09854173	17716527.03836564	P61316	P61316		lolA	0	0.000631123176040998	-0.07576110193572214	False	0.0010657734470158344	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	26108817.78733022	26266253.79037365	24264822.077614285	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)			3	0.0006355766837588358	-8.160110733082142	False	0.0010962241169305725	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	18649337.097990595	17210132.217304368	17422626.653585497	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)			3	0.0006419312774146031	-7.635666008994614	False	0.0011266747868453107	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0AE70	3715691.578878389	3839846.250000004	3557448.539298342	2619746.3781472463	2423189.539942777	2703164.9227370066	P0AE70	P0AE70		mazF	0	0.0006494691037403342	0.5207043730726807	False	0.0011571254567600488	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	3251430.12285801	3130305.0097539234	8333298.416425686	35742897.281557515	36733988.16152941	38386473.05894084	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)			0	0.0006801304470511247	-2.9134198818820707	False	0.0011875761266747868	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	42307991.52452438	43672189.46585434	46250643.632800736	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)			3	0.0006896580877276222	-8.947001794679286	False	0.001218026796589525	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P0A9W3	74270298.1919192	73831335.22669175	74200090.36089173	77323579.46516393	76605551.87539358	77052342.58181748	P0A9W3	P0A9W3		yjjK	0	0.0007130323242811287	-0.0552580082207344	False	0.0012484774665042632	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A972	354517590.6071596	347045439.75484586	368722278.5477856	270182077.1270545	286165651.52267545	265303696.80348003	P0A972	P0A972		cspE	0	0.0007566650206235394	0.381397046219951	False	0.0012789281364190012	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0AC75	4471897.135162706	4141127.619442868	4271147.462854241	3028222.519715442	3031549.9228062453	3261396.197159905	P0AC75	P0AC75		waaA	0	0.0008115662224649573	0.4670171009383534	False	0.0013093788063337393	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	6218808.454738345	5661759.05210142	6199937.671603644	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)			3	0.0009308168342939541	-6.076450161818683	False	0.0013398294762484776	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P29012	881127.0328294461	876956.500000001	950156.502078668	1281125.0648281833	1304199.2010995909	1315572.724571079	P29012	P29012		dadX	0	0.0010296236663318217	-0.5264502896112616	False	0.0013702801461632156	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	77452.29319574843	101365.54690000004	89109.35335216208	9522017.96914064	8646199.016951624	9603766.788618287	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)			3	0.0011099648482089336	-6.695645407557018	False	0.001400730816077954	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P06616	12107974.87193134	12376407.92215788	11891779.200794777	10330212.177732635	10590834.490840908	10758305.62358462	P06616	P06616		era	0	0.0011939310000937283	0.19945049525031375	False	0.001431181485992692	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0ADV1	6759330.346223942	6782961.50126213	6664102.850403238	6242460.977409655	6308255.59225835	6254621.113722481	P0ADV1	P0ADV1		lptA	0	0.0012415288504523652	0.103669720745851	False	0.0014616321559074302	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A8U0	614187.3787316275	603372.3749999997	640951.6775873629	726287.3185029324	742021.1810162321	761392.3986038987	P0A8U0	P0A8U0		syd	0	0.0012538998943487948	-0.2627026317266968	False	0.0014920828258221683	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0ADU2	27292546.408935536	27027800.717052013	26251546.011214543	30587645.60807702	30276894.58090715	30906857.082460318	P0ADU2	P0ADU2		ygiN	0	0.001421787351956041	-0.18776791978591637	False	0.0015225334957369061	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0AEP3	173749717.4141289	166350181.09110796	168975976.6801005	196646527.33372408	190392080.2048312	191221087.10531467	P0AEP3	P0AEP3		galU	0	0.0014510275298444712	-0.18383684941766715	False	0.0015529841656516444	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P61517	29399098.8004394	29637386.67715187	29304138.70932272	32071185.17886816	31637994.394885853	32317495.26641124	P61517	P61517		can	0	0.0015381926033521884	-0.1203581955638527	False	0.0015834348355663825	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A9L5	6685690.982034588	6639589.002014153	6486771.662522443	5782966.97019243	5843406.780069015	6019151.474162978	P0A9L5	P0A9L5		ppiC	0	0.0016423315270167082	0.16707591393142807	False	0.0016138855054811207	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09424	11424510.329796791	11531027.322246067	11272446.971690016	12237145.563308973	12231641.821084578	12510125.094956676	P09424	P09424		mtlD	0	0.0017695710662062533	-0.1115264492494281	False	0.0016443361753958588	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52119	10879000.244642377	11059405.65673978	10977860.067148069	10419640.677227926	10309023.745586855	10511850.24482232	P52119	P52119		ratB	0	0.0021660733812661607	0.0753824641064332	False	0.0016747868453105969	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P67603	8419530.142455814	8126344.758184746	7822127.83565441	9489810.801516645	9996476.568751857	10018774.37867152	P67603	P67603		yqfB	0	0.002174209340558278	-0.27597446871067083	False	0.0017052375152253351	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABQ4	11255079.618143452	11095394.976346953	11036628.877402669	12058394.926389065	12107786.300713165	12130886.826852258	P0ABQ4	P0ABQ4		folA	0	0.0021843840980608122	-0.1205620807055647	False	0.0017356881851400732	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26616	45688743.99689702	47015026.72337122	46492750.91813738	51211246.95402829	51410141.61491683	49841712.26634783	P26616	P26616		maeA	0	0.0026098408897525576	-0.13133696309983364	False	0.0017661388550548115	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68206	2967921.9631117894	3039852.7258651443	2938103.148366128	4267089.039654543	4381597.765868437	4061873.769331383	P68206	P68206		yjbJ	0	0.0028417826915428457	-0.5067326965298631	False	0.0017965895249695495	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75849	3729204.39304687	3708225.350792231	3811891.655169293	3212327.694814626	3361398.9930361486	3353936.263279972	P75849	P75849		ycbL	0	0.002868868996111698	0.18031193409460447	False	0.0018270401948842874	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	49395622.986482985	49398298.142164506	46461732.758866414	39233933.93919626	38857155.2685905	41072822.83732008	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			0	0.0028696296022475785	0.28564692788098156	False	0.0018574908647990258	False	False	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0A9Q1	113138521.46484935	112025415.23919562	115561572.29271407	123770211.6656533	121004893.9110277	122023260.20634054	P0A9Q1	P0A9Q1		arcA	0	0.003405069901787468	-0.10637724992437869	False	0.0018879415347137637	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6H1	135874029.82607585	135278829.54722917	135682216.909077	133434943.56072168	134182749.15882404	133849280.6599003	P0A6H1	P0A6H1		clpX	0	0.0034765380921375627	0.01916276051156275	False	0.001918392204628502	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABP8	264989319.10793364	272487639.26654655	267902614.64462912	288331551.908023	283965683.97295344	291968543.8592693	P0ABP8	P0ABP8		deoD	0	0.0035392939585526745	-0.10180615798875958	False	0.00194884287454324	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
